b0,b1,b2,b3,b4,b5,b6,b7
89,D2,DF,0A,81,64,58,14
89,D2,FF,0A,7F,64,06,13
89,D2,FF,49,80,64,26,0E
89,D2,FF,4B,80,64,24,15
89,D3,1F,4C,7F,64,4C,15
89,D3,1F,8A,81,64,BE,0D
89,D3,3F,0A,81,64,62,11
89,D3,3F,93,87,64,CC,29
89,D3,7F,0C,80,64,1E,15
89,D3,9F,D0,77,64,44,1E
89,D3,FF,0B,80,63,BE,14
89,D3,FF,0D,80,64,74,16
89,D3,FF,16,8E,64,02,26
89,D3,FF,92,77,64,72,1B
89,D3,FF,92,83,64,78,19
89,D3,FF,C7,7E,64,10,10
89,D4,1F,4E,85,60,3C,1D
89,D4,1F,92,8C,64,3E,19
89,D4,3F,4C,89,64,AC,15
89,D4,5F,4A,81,64,50,11
89,D4,5F,88,7E,64,4E,10
89,D4,5F,D3,95,00,6A,2F
89,D4,7F,09,83,64,FA,0E
89,D4,9F,49,84,64,10,0E
89,D4,9F,DD,B1,64,8A,4E
89,D4,BF,0A,82,64,CA,12
89,D4,BF,51,87,64,6C,1C
89,D4,BF,C9,84,64,CC,12
89,D4,DF,52,83,64,F6,18
89,D4,DF,CA,81,64,5C,11
89,D4,FF,4C,81,64,70,1A
89,D4,FF,53,81,64,F6,2C
89,D4,FF,CA,7F,63,EC,14
89,D4,FF,CB,77,64,2C,15
89,D5,1F,8A,81,64,CA,0D
89,D5,3F,0A,78,64,86,11
89,D5,3F,11,7F,64,2C,1F
89,D5,3F,4E,78,64,AC,16
89,D5,3F,8A,83,64,26,11
89,D5,5F,53,8C,64,32,1F
89,D5,7F,CA,81,64,78,12
89,D5,9F,22,BD,64,DE,64
89,D5,9F,89,82,64,F0,11
89,D5,BF,4F,7E,64,E4,1C
89,D5,DF,0F,82,64,E4,18
89,D5,DF,8F,80,64,52,19
89,D5,DF,CA,80,64,3A,13
89,D5,FF,09,81,64,6A,0E
89,D5,FF,0A,82,64,B2,10
89,D5,FF,CF,7E,64,58,1D
89,D6,1F,0A,81,64,A4,0D
89,D6,1F,4E,7D,62,92,1C
89,D6,1F,91,83,64,02,1F
89,D6,1F,CA,77,64,00,00
89,D6,1F,CA,81,64,98,0D
89,D6,3F,4A,81,64,44,11
89,D6,3F,4F,84,59,88,20
89,D6,5F,4F,80,64,8A,18
89,D6,5F,51,81,64,34,1F
89,D6,5F,C9,82,64,CC,0E
89,D6,5F,CA,81,64,92,11
89,D6,7F,88,7F,64,1C,0F
89,D6,7F,D0,77,64,EC,1D
89,D6,9F,CE,84,64,2C,19
89,D6,DF,0E,8B,64,4A,17
89,D7,1F,13,96,00,A8,2E
89,D7,1F,4A,81,64,BA,10
89,D7,1F,D0,78,64,C4,1A
89,D7,1F,D3,83,64,1E,19
89,D7,3F,15,7B,64,B0,1B
89,D7,3F,CA,84,64,DC,0D
89,D7,3F,D4,76,64,A2,2E
89,D7,7F,C9,82,64,B4,0E
89,D7,BF,0F,78,64,CA,19
89,D7,DF,0F,78,64,74,1A
89,D7,DF,8A,7C,64,50,13
89,D7,DF,8E,83,64,DA,1A
89,D7,DF,CF,7F,64,2C,19
89,D7,FF,07,7F,64,DE,0F
89,D7,FF,0D,7B,64,50,1F
89,D7,FF,4C,7D,64,64,18
89,D8,1F,08,7F,64,FE,0F
89,D8,1F,CA,81,64,AC,0D
89,D8,3F,D4,86,64,34,22
89,D8,7F,09,7E,64,84,0E
89,D8,7F,88,7F,64,28,0F
89,D8,DF,16,83,64,7E,2A
89,D8,DF,53,80,64,4E,2D
89,D8,DF,89,83,64,DC,12
89,D9,3F,08,7F,64,78,0F
89,D9,3F,4A,81,64,1A,11
89,D9,3F,8A,82,64,32,11
89,D9,9F,09,7E,64,34,0E
89,D9,9F,C9,82,64,A4,0E
89,D9,BF,49,84,64,50,12
89,D9,BF,4F,82,64,9C,17
89,D9,BF,D3,8C,64,5E,1E
89,D9,DF,88,82,64,2A,0F
89,D9,DF,89,80,64,24,13
89,D9,DF,C9,7F,64,16,0E
89,D9,FF,49,7E,64,58,0F
89,DA,1F,D3,95,00,36,2F
89,DA,5F,48,7F,64,68,0F
89,DA,5F,4A,83,64,06,11
89,DA,5F,4F,80,64,2E,18
89,DA,7F,4A,80,64,FE,11
89,DA,7F,89,83,64,1A,0F
89,DA,7F,C9,82,64,02,0F
89,DA,DF,49,81,64,28,11
89,DA,DF,8D,83,64,B4,17
89,DA,DF,8F,7E,64,42,1D
89,DA,FF,48,84,64,28,0F
89,DA,FF,49,83,64,C4,0D
89,DA,FF,90,8B,64,14,18
89,DB,1F,08,7F,64,EE,0F
89,DB,3F,0A,82,64,FE,0C
89,DB,3F,4A,81,64,60,11
89,DB,3F,CA,81,64,D6,0C
89,DB,5F,10,89,64,EC,1E
89,DB,5F,CA,7E,64,0E,11
89,DB,9F,8A,78,64,44,12
89,DB,9F,90,8B,64,EA,1E
89,DB,BF,91,77,64,92,21
89,DB,DF,C9,80,64,8C,11
89,DC,1F,91,84,64,64,18
89,DC,1F,CA,81,64,DC,0D
89,DC,3F,48,7E,64,22,10
89,DC,3F,4A,81,64,00,11
89,DC,3F,4D,78,64,FC,15
89,DC,5F,0C,82,64,9C,15
89,DC,7F,4A,84,64,E8,13
89,DC,7F,CC,77,64,8C,15
89,DC,9F,49,85,64,34,0F
89,DC,BF,8D,82,64,20,16
89,DC,DF,0E,81,64,76,17
89,DC,DF,0F,78,64,A4,1A
89,DC,FF,08,85,64,56,0E
89,DC,FF,4A,82,64,A4,10
89,DC,FF,CF,7F,64,10,19
89,DD,1F,0A,81,64,D2,0D
89,DD,1F,0A,82,64,C6,0D
89,DD,1F,4D,82,64,A6,15
89,DD,3F,08,7F,64,50,0F
89,DD,3F,48,7E,64,10,10
89,DD,3F,4A,81,64,32,11
89,DD,3F,8A,81,64,0E,11
89,DD,3F,D0,77,64,C8,1E
89,DD,7F,4E,78,64,08,17
89,DD,7F,8D,78,64,A0,16
89,DD,9F,09,84,64,98,0E
89,DD,9F,D5,7E,64,EC,27
89,DD,BF,89,84,64,44,12
89,DD,DF,4C,82,64,9E,15
89,DD,FF,D2,83,64,28,19
89,DE,1F,8A,81,64,DC,10
89,DE,1F,D0,78,64,9E,1A
89,DE,3F,08,7F,64,E8,0F
89,DE,3F,0A,81,64,86,0D
89,DE,5F,0A,82,64,74,11
89,DE,5F,0A,86,64,82,13
89,DE,5F,0F,78,64,CC,18
89,DE,7F,4E,82,64,B2,16
89,DE,7F,91,77,64,8E,24
89,DE,7F,C9,82,64,EE,0E
89,DE,9F,88,7F,64,08,0F
89,DF,1F,0A,7F,64,2A,12
89,DF,1F,0D,82,64,A6,15
89,DF,1F,49,89,64,3E,10
89,DF,1F,4A,82,64,9E,12
89,DF,3F,0A,81,64,32,11
89,DF,3F,4D,89,64,20,1C
89,DF,3F,91,88,64,CE,20
89,DF,3F,C8,7E,64,74,0F
89,DF,3F,CA,85,64,26,0D
89,DF,5F,53,84,64,0A,2A
89,DF,BF,49,81,64,10,11
89,DF,BF,CE,77,64,46,17
89,DF,FF,0A,82,64,96,10
89,DF,FF,10,89,64,D2,20
8A,D0,1F,8D,80,64,28,17
8A,D0,3F,0D,7F,64,58,19
8A,D0,3F,4A,81,64,5E,11
8A,D0,3F,CA,81,64,E8,0C
8A,D0,3F,D3,83,64,FA,18
8A,D0,5F,C9,82,64,D6,0E
8A,D0,7F,4E,78,64,E2,16
8A,D0,7F,CD,7C,64,64,1E
8A,D0,9F,0F,79,64,A8,17
8A,D0,9F,D1,88,64,AC,22
8A,D0,BF,89,80,64,DE,10
8A,D0,BF,CF,88,64,C2,1D
8A,D0,DF,C9,7E,64,46,12
8A,D0,FF,0F,78,64,90,1B
8A,D0,FF,49,81,64,22,0E
8A,D0,FF,89,81,64,1E,0E
8A,D1,1F,09,7E,64,FA,0F
8A,D1,1F,CA,7F,64,46,12
8A,D1,3F,0A,81,64,62,11
8A,D1,3F,10,78,64,32,1C
8A,D1,3F,13,8D,64,66,1D
8A,D1,7F,0B,83,64,A6,14
8A,D1,9F,8A,7F,64,76,12
8A,D1,9F,95,83,64,96,28
8A,D1,9F,D0,77,64,44,1E
8A,D1,BF,12,8B,64,E4,1B
8A,D1,FF,0E,78,64,70,19
8A,D1,FF,50,78,64,D6,1E
8A,D2,1F,0A,80,64,4C,0E
8A,D2,1F,CE,77,64,CE,16
8A,D2,3F,52,80,64,86,25
8A,D2,5F,0D,83,64,3E,16
8A,D2,5F,4F,81,64,A8,17
8A,D2,5F,53,96,00,9E,2E
8A,D2,5F,8C,86,64,64,15
8A,D2,7F,54,8D,63,02,27
8A,D2,7F,C9,82,64,02,0F
8A,D2,BF,0F,79,64,FA,17
8A,D2,BF,4C,8A,64,D2,15
8A,D2,BF,4E,78,64,EC,17
8A,D2,DF,11,8B,64,A8,24
8A,D2,DF,C9,80,64,D2,0F
8A,D2,FF,88,84,64,14,0F
8A,D3,1F,08,7F,64,16,10
8A,D3,1F,4B,82,64,B0,10
8A,D3,1F,CF,82,64,A6,17
8A,D3,3F,08,7F,64,A2,0F
8A,D3,5F,0A,82,64,3E,11
8A,D3,5F,48,7F,64,48,0F
8A,D3,7F,0F,81,64,BC,1C
8A,D3,7F,C9,82,64,22,0F
8A,D3,7F,C9,82,64,A4,0E
8A,D3,9F,0C,80,00,BE,15
8A,D3,9F,8D,82,64,0C,16
8A,D3,9F,CA,78,64,B0,11
8A,D3,BF,0F,79,64,DA,17
8A,D3,DF,CF,7F,64,BA,18
8A,D3,FF,09,7F,64,9A,0F
8A,D3,FF,4F,80,64,00,1A
8A,D4,1F,49,84,64,82,0E
8A,D4,1F,92,77,64,F6,23
8A,D4,3F,08,7F,64,22,10
8A,D4,3F,08,7F,64,7A,0F
8A,D4,3F,D0,85,64,46,1D
8A,D4,5F,92,77,64,64,25
8A,D4,7F,48,7F,64,7C,0F
8A,D4,7F,CA,78,64,B2,11
8A,D4,BF,CB,82,64,CE,14
8A,D4,FF,8E,82,64,34,18
8A,D4,FF,CE,77,64,6A,17
8A,D4,FF,E0,AA,64,44,53
8A,D5,1F,88,7E,64,46,10
8A,D5,1F,DA,8C,64,24,30
8A,D5,3F,49,7E,64,98,10
8A,D5,3F,88,7E,64,F2,0F
8A,D5,5F,09,7E,64,AC,0E
8A,D5,5F,C8,7E,64,40,10
8A,D5,5F,D1,80,64,50,21
8A,D5,7F,95,8C,64,06,23
8A,D5,7F,C9,82,64,D0,0E
8A,D5,9F,8A,7E,64,B8,12
8A,D5,BF,0F,78,64,AE,19
8A,D5,DF,4A,81,64,E8,10
8A,D5,FF,13,81,64,7E,2D
8A,D5,FF,89,7E,64,CA,0F
8A,D5,FF,89,7F,64,86,0C
8A,D5,FF,C9,81,64,A0,0D
8A,D5,FF,CC,82,64,9C,16
8A,D5,FF,D3,82,64,D0,2C
8A,D6,1F,4F,77,64,7C,17
8A,D6,1F,C8,7E,64,14,10
8A,D6,3F,0A,78,64,76,11
8A,D6,3F,4F,78,64,1E,1B
8A,D6,3F,5F,B5,64,02,52
8A,D6,3F,C8,7E,64,A0,0F
8A,D6,5F,08,7F,64,6E,0F
8A,D6,5F,49,7D,64,EA,0E
8A,D6,7F,15,7C,64,D2,27
8A,D6,9F,09,83,64,7C,0E
8A,D6,BF,50,7F,64,22,1A
8A,D6,BF,8F,7C,64,B0,1A
8A,D6,DF,4E,81,64,90,17
8A,D6,FF,0F,80,64,26,1A
8A,D6,FF,49,7F,64,BC,0F
8A,D6,FF,CE,8A,64,20,17
8A,D7,1F,4B,78,64,D2,13
8A,D7,1F,89,80,64,A8,11
8A,D7,1F,8A,81,64,AE,0D
8A,D7,1F,CA,83,64,A2,0D
8A,D7,3F,4A,7E,64,9E,12
8A,D7,3F,CB,7D,64,2C,14
8A,D7,5F,0F,80,64,3A,19
8A,D7,9F,57,8E,64,F6,26
8A,D7,9F,CF,80,64,F0,1C
8A,D7,BF,8D,8A,64,2C,1F
8A,D7,BF,CF,7F,64,E2,18
8A,D7,FF,89,80,64,2A,0E
8A,D7,FF,D0,77,64,EA,1D
8A,D8,1F,4B,81,64,64,12
8A,D8,1F,94,7F,64,20,2E
8A,D8,1F,C8,7E,64,20,10
8A,D8,1F,D0,80,64,C8,1B
8A,D8,3F,C8,7E,64,94,0F
8A,D8,3F,CF,83,64,0C,1A
8A,D8,5F,13,82,64,2C,1E
8A,D8,5F,48,7E,64,1A,10
8A,D8,5F,4A,81,64,38,11
8A,D8,5F,4C,80,64,16,16
8A,D8,5F,CA,8A,64,64,11
8A,D8,9F,0D,82,64,22,16
8A,D8,DF,4F,81,64,AA,17
8A,D8,DF,D3,8C,64,7C,1E
8A,D8,FF,08,84,64,9C,0E
8A,D8,FF,22,B6,64,20,5A
8A,D8,FF,89,81,64,C6,0D
8A,D9,1F,08,7E,64,76,10
8A,D9,1F,8A,80,64,28,0E
8A,D9,5F,88,7E,64,4C,10
8A,D9,7F,09,83,64,F8,0E
8A,D9,7F,0B,80,64,68,14
8A,D9,7F,89,82,64,DC,0E
8A,D9,7F,CA,83,64,4E,14
8A,D9,9F,92,77,64,A6,26
8A,D9,9F,95,8D,64,C8,23
8A,D9,BF,50,81,64,0E,18
8A,D9,DF,0E,8C,64,4C,1B
8A,D9,DF,12,8D,64,EE,1C
8A,D9,DF,D0,83,64,C6,1F
8A,D9,FF,09,81,64,C4,0E
8A,D9,FF,C9,7F,64,8A,0C
8A,DA,1F,0A,81,64,AE,11
8A,DA,1F,4A,81,64,A2,0D
8A,DA,1F,8A,81,64,9E,0D
8A,DA,1F,90,82,64,E4,25
8A,DA,3F,0A,81,64,42,11
8A,DA,9F,53,77,64,1E,1D
8A,DA,BF,CE,77,64,36,17
8A,DA,DF,0A,88,64,F4,11
8A,DA,DF,13,77,64,9E,1C
8A,DA,DF,52,90,62,1C,32
8A,DA,DF,88,83,64,6A,0F
8A,DA,FF,09,82,64,2A,0E
8A,DB,1F,0B,82,64,B2,10
8A,DB,5F,4A,81,64,28,11
8A,DB,5F,8A,78,64,84,11
8A,DB,5F,8A,88,64,78,11
8A,DB,BF,0E,81,64,5E,17
8A,DB,DF,4F,81,64,BA,17
8A,DB,DF,95,82,64,28,28
8A,DB,DF,D2,8C,64,E4,1F
8A,DB,FF,C8,82,64,1E,0F
8A,DC,1F,4A,7F,64,68,10
8A,DC,1F,8B,81,64,28,12
8A,DC,7F,09,83,64,E2,0E
8A,DC,7F,92,87,64,EA,1D
8A,DC,7F,D4,8B,63,06,31
8A,DC,9F,0B,83,64,BC,14
8A,DC,BF,4F,81,64,28,19
8A,DC,BF,90,88,64,C2,19
8A,DC,DF,53,7E,64,3C,2D
8A,DC,DF,92,86,64,D8,27
8A,DC,DF,CA,81,64,44,11
8A,DC,FF,49,8A,64,60,10
8A,DD,1F,0E,80,64,4E,16
8A,DD,3F,4F,83,64,D0,23
8A,DD,3F,51,82,64,1E,1F
8A,DD,5F,0F,8B,64,A0,17
8A,DD,5F,48,7E,64,58,10
8A,DD,5F,88,7E,64,64,10
8A,DD,7F,89,82,64,F4,0E
8A,DD,9F,8A,80,64,3C,12
8A,DD,BF,91,77,64,36,22
8A,DD,DF,0B,84,64,3E,15
8A,DD,DF,8F,7F,64,2A,1D
8A,DD,FF,93,81,64,E0,2C
8A,DE,3F,C8,7E,64,6E,0F
8A,DE,5F,52,83,64,B0,25
8A,DE,7F,10,79,64,66,1C
8A,DE,9F,15,7F,64,D2,27
8A,DE,9F,57,8E,64,2A,27
8A,DE,BF,49,81,64,0A,11
8A,DE,BF,94,77,64,C8,19
8A,DE,DF,4E,7F,64,60,18
8A,DE,DF,8A,81,64,9A,12
8A,DE,DF,8D,84,64,CA,16
8A,DE,DF,8E,82,64,76,17
8A,DE,DF,CF,80,64,BE,1B
8A,DE,FF,4D,78,64,B6,16
8A,DE,FF,51,8C,64,DE,18
8A,DF,1F,4D,7F,64,E4,16
8A,DF,1F,8E,80,64,B8,1A
8A,DF,3F,0A,79,64,9E,10
8A,DF,3F,88,7E,64,D6,0F
8A,DF,5F,0A,82,64,6E,11
8A,DF,5F,48,7D,64,9E,12
8A,DF,7F,09,82,64,90,11
8A,DF,7F,0A,82,64,82,11
8A,DF,7F,91,77,64,94,24
8A,DF,9F,0E,7F,64,40,17
8A,DF,FF,14,78,64,5A,1A
8B,D0,1F,0A,83,64,72,0D
8B,D0,1F,11,88,64,96,18
8B,D0,1F,CC,84,64,10,15
8B,D0,3F,57,86,64,FE,2B
8B,D0,3F,CA,80,64,B6,0D
8B,D0,3F,CE,85,64,2A,17
8B,D0,7F,09,7F,64,2A,11
8B,D0,7F,09,83,64,DE,0E
8B,D0,BF,92,88,64,52,27
8B,D0,DF,88,85,64,18,0E
8B,D0,DF,8A,78,64,3A,13
8B,D0,FF,49,80,64,24,10
8B,D0,FF,49,81,64,B6,0D
8B,D0,FF,88,83,64,DC,0E
8B,D1,1F,4A,82,64,02,0E
8B,D1,1F,CA,81,64,7E,0D
8B,D1,3F,48,7E,64,80,10
8B,D1,3F,88,7E,64,E4,0F
8B,D1,5F,0A,81,64,48,11
8B,D1,5F,0A,82,64,5C,11
8B,D1,5F,4D,7D,64,20,25
8B,D1,7F,09,84,64,D2,0E
8B,D1,7F,91,7E,64,BA,1F
8B,D1,7F,C9,82,64,C6,0E
8B,D1,9F,0F,78,64,54,19
8B,D1,BF,0F,79,64,B8,17
8B,D1,BF,4D,78,64,3A,16
8B,D1,BF,CE,8A,64,62,17
8B,D1,DF,90,7D,64,E8,19
8B,D1,FF,0F,78,64,6C,1B
8B,D1,FF,89,80,64,AE,0D
8B,D1,FF,D1,7F,64,F0,23
8B,D2,1F,0D,82,64,B4,15
8B,D2,3F,4A,81,64,AA,0C
8B,D2,3F,4F,81,64,82,17
8B,D2,3F,CA,82,64,08,11
8B,D2,3F,CA,85,64,34,0D
8B,D2,5F,4A,81,64,CA,11
8B,D2,5F,53,84,64,18,2A
8B,D2,FF,4F,7E,64,40,1A
8B,D2,FF,CA,83,64,F4,13
8B,D3,1F,0A,81,64,EC,11
8B,D3,1F,0D,85,64,BC,1B
8B,D3,1F,93,77,64,C4,1B
8B,D3,3F,0B,82,64,1A,11
8B,D3,3F,CA,85,64,14,0D
8B,D3,5F,08,7F,64,88,0F
8B,D3,5F,0F,80,64,48,19
8B,D3,5F,11,81,64,70,1F
8B,D3,5F,13,96,00,7E,2E
8B,D3,5F,CD,77,64,3A,16
8B,D3,7F,90,86,64,68,25
8B,D3,7F,CF,84,64,98,21
8B,D3,9F,09,7F,64,6E,11
8B,D3,9F,D1,80,64,86,22
8B,D4,1F,13,84,64,9C,18
8B,D4,1F,C8,7E,64,2A,10
8B,D4,5F,89,7D,64,E8,0E
8B,D4,7F,D1,7E,64,C0,1F
8B,D4,9F,89,7F,64,86,0D
8B,D4,FF,48,83,64,A6,0E
8B,D4,FF,49,81,64,F0,0D
8B,D4,FF,4E,81,64,42,17
8B,D5,1F,4B,78,64,D4,13
8B,D5,1F,8E,82,64,1C,17
8B,D5,3F,0A,81,64,74,11
8B,D5,3F,53,83,64,EC,18
8B,D5,3F,D5,7E,64,F0,26
8B,D5,5F,0A,79,64,16,11
8B,D5,5F,13,77,64,30,2C
8B,D5,5F,D1,77,64,EC,1F
8B,D5,7F,53,84,64,DA,18
8B,D5,9F,52,88,64,5E,18
8B,D5,BF,4A,80,64,08,12
8B,D5,DF,CB,8C,63,28,14
8B,D5,FF,4D,82,64,6E,16
8B,D5,FF,D4,85,64,86,24
8B,D6,1F,0A,81,64,C6,0D
8B,D6,3F,48,7E,64,04,10
8B,D6,3F,4B,78,64,78,14
8B,D6,3F,8A,81,64,1A,11
8B,D6,7F,48,7F,64,42,0F
8B,D6,9F,C9,82,64,98,0E
8B,D6,BF,4C,83,64,78,15
8B,D6,DF,8E,83,64,2C,1A
8B,D6,FF,4A,82,64,82,10
8B,D7,5F,48,7F,64,3A,0F
8B,D7,7F,C9,82,64,D6,0E
8B,D7,DF,0D,81,64,50,16
8B,D7,DF,10,7A,64,B2,1D
8B,D7,DF,13,84,64,2E,2C
8B,D7,DF,8F,7E,64,10,1D
8B,D7,FF,0F,78,64,FA,1A
8B,D7,FF,89,7E,64,CC,0F
8B,D8,1F,0A,81,64,F2,0D
8B,D8,3F,4A,81,64,12,11
8B,D8,5F,13,84,64,2A,2A
8B,D8,5F,51,81,64,62,1F
8B,D8,7F,48,7F,64,76,0F
8B,D8,7F,8D,82,64,04,16
8B,D8,7F,CD,83,64,1C,16
8B,D8,9F,12,87,64,CC,26
8B,D8,9F,4E,82,64,F0,16
8B,D8,9F,CE,87,62,CA,1D
8B,D8,BF,8D,82,64,32,16
8B,D9,1F,0A,81,64,98,0D
8B,D9,1F,4A,83,64,94,0D
8B,D9,3F,48,7D,64,C8,11
8B,D9,3F,4A,81,64,FE,10
8B,D9,3F,59,8B,64,42,2F
8B,D9,3F,89,7E,64,68,10
8B,D9,3F,8D,80,64,64,16
8B,D9,3F,CA,7D,64,BC,12
8B,D9,3F,CA,81,64,48,0D
8B,D9,3F,CA,8A,64,7C,0E
8B,D9,3F,D3,95,00,42,2F
8B,D9,5F,0A,82,64,86,11
8B,D9,5F,8A,84,64,40,13
8B,D9,7F,0F,78,64,94,1C
8B,D9,7F,89,89,64,7C,0E
8B,D9,DF,0F,78,64,DC,1A
8B,D9,DF,4C,80,64,8C,16
8B,D9,DF,8C,84,64,C0,15
8B,DA,1F,4D,7F,64,F6,16
8B,DA,3F,CA,81,64,B2,0D
8B,DA,5F,CA,82,64,C6,10
8B,DA,7F,0F,94,64,38,2D
8B,DA,7F,49,83,64,C2,0E
8B,DA,7F,51,7E,64,A6,1F
8B,DA,7F,8D,77,64,54,16
8B,DA,7F,C9,82,64,E6,0E
8B,DA,9F,09,84,64,28,0E
8B,DA,DF,0B,80,63,A0,13
8B,DA,FF,88,84,64,F0,0E
8B,DB,1F,0A,84,64,DE,0D
8B,DB,3F,08,7F,64,60,0F
8B,DB,3F,0A,82,64,1A,0D
8B,DB,3F,0D,8A,63,6C,1F
8B,DB,3F,8A,81,64,B8,10
8B,DB,3F,D4,86,64,46,22
8B,DB,7F,91,82,64,06,21
8B,DB,7F,CC,77,64,8E,15
8B,DB,7F,CC,81,64,5A,15
8B,DB,BF,10,89,64,D2,1F
8B,DB,BF,18,8E,64,24,34
8B,DB,DF,10,88,64,20,1F
8B,DB,FF,0E,78,64,44,1A
8B,DC,1F,4D,80,64,AE,16
8B,DC,1F,CA,82,64,74,13
8B,DC,1F,CD,7D,64,A0,17
8B,DC,3F,0A,82,64,FC,0C
8B,DC,5F,4F,78,64,BA,17
8B,DC,5F,CA,7E,64,54,0E
8B,DC,7F,12,88,64,92,18
8B,DC,9F,0F,90,64,B8,22
8B,DC,BF,0A,7E,64,EA,11
8B,DC,BF,0B,84,64,26,15
8B,DC,BF,0F,88,64,44,1C
8B,DC,BF,53,7E,64,16,2D
8B,DC,DF,09,80,64,B2,11
8B,DC,DF,4A,80,64,72,13
8B,DC,FF,0D,81,64,6C,16
8B,DC,FF,91,77,64,44,23
8B,DD,1F,54,7F,64,CA,2D
8B,DD,3F,0A,81,64,5C,0D
8B,DD,3F,CA,80,64,74,11
8B,DD,3F,CD,89,64,74,15
8B,DD,5F,0A,81,64,BA,11
8B,DD,5F,CA,81,64,86,11
8B,DD,7F,48,7F,64,34,0F
8B,DD,9F,0D,83,64,B8,16
8B,DD,9F,D0,77,64,22,1D
8B,DD,BF,0E,79,64,44,17
8B,DD,FF,0E,78,64,16,1A
8B,DD,FF,4B,81,64,2E,15
8B,DE,1F,57,8D,64,9C,31
8B,DE,1F,CD,82,64,14,16
8B,DE,3F,0E,8B,64,BA,16
8B,DE,3F,52,7F,64,36,25
8B,DE,5F,48,7F,64,60,0F
8B,DE,5F,C9,82,64,BE,10
8B,DE,7F,51,82,64,E6,1E
8B,DE,7F,C9,82,64,0A,0F
8B,DE,9F,49,7F,64,86,11
8B,DE,9F,58,89,64,8A,2E
8B,DE,9F,8F,81,64,D0,25
8B,DE,BF,4D,78,64,70,16
8B,DE,BF,8B,8C,64,E4,15
8B,DE,DF,4E,83,64,58,1B
8B,DE,DF,D0,7F,64,28,18
8B,DE,FF,07,7F,64,E6,0F
8B,DE,FF,88,84,64,1C,0F
8B,DE,FF,D2,8A,64,5E,1C
8B,DF,1F,0A,83,64,BC,0D
8B,DF,1F,4A,81,64,B0,0D
8B,DF,3F,0A,81,64,50,11
8B,DF,3F,4A,81,64,DA,0C
8B,DF,3F,8B,83,64,AE,14
8B,DF,3F,D9,8B,64,56,2F
8B,DF,5F,4A,81,64,BA,11
8B,DF,7F,4A,80,64,1A,12
8B,DF,9F,CA,83,64,7C,14
8B,DF,BF,49,81,64,F4,10
8B,DF,BF,51,8C,64,34,1E
8C,D0,3F,88,7E,64,BE,0F
8C,D0,3F,CA,7C,64,B0,14
8C,D0,5F,0F,78,64,BE,18
8C,D0,5F,CD,77,64,DA,18
8C,D0,7F,12,78,64,C2,27
8C,D0,7F,C9,82,64,1A,0F
8C,D0,7F,C9,82,64,9C,0E
8C,D0,7F,D0,84,64,B8,1D
8C,D0,BF,CF,81,64,4E,19
8C,D0,FF,49,83,64,DC,0D
8C,D0,FF,89,7F,64,14,12
8C,D0,FF,CC,85,64,B4,15
8C,D1,1F,92,77,64,38,24
8C,D1,1F,C8,7E,64,36,10
8C,D1,3F,C8,7E,64,82,0F
8C,D1,5F,8A,89,64,32,12
8C,D1,7F,09,83,64,02,0F
8C,D1,7F,90,83,64,E0,1E
8C,D1,BF,0E,81,64,58,17
8C,D1,BF,15,7F,64,D2,27
8C,D1,DF,0B,82,64,42,15
8C,D1,DF,49,7C,64,E0,0E
8C,D1,FF,0E,84,64,FC,18
8C,D1,FF,95,84,64,6C,29
8C,D1,FF,C9,7E,64,BA,0F
8C,D1,FF,CE,83,64,6E,17
8C,D2,1F,0A,80,64,34,10
8C,D2,1F,CA,81,64,9A,0D
8C,D2,3F,13,96,00,D2,2E
8C,D2,3F,4A,81,64,46,11
8C,D2,3F,8B,81,64,B4,14
8C,D2,3F,CA,80,64,62,11
8C,D2,5F,0A,81,64,AC,11
8C,D2,5F,C9,81,64,04,10
8C,D2,7F,4E,78,64,FA,16
8C,D2,BF,50,84,64,1E,1A
8C,D2,FF,13,81,64,8C,2D
8C,D2,FF,8B,84,64,BE,14
8C,D3,1F,49,7E,64,FE,0F
8C,D3,1F,4A,85,64,A2,0D
8C,D3,1F,52,7F,64,D2,24
8C,D3,1F,8D,80,64,10,17
8C,D3,1F,CA,81,64,BA,0D
8C,D3,3F,4A,81,64,E0,10
8C,D3,3F,8A,81,64,DC,10
8C,D3,5F,0A,82,64,98,11
8C,D3,5F,4E,82,64,B2,16
8C,D3,7F,13,84,64,C8,18
8C,D3,7F,8C,7A,64,A2,15
8C,D3,7F,91,7E,64,7E,1F
8C,D3,BF,49,80,64,DA,10
8C,D3,BF,8F,78,64,14,1A
8C,D3,BF,97,8D,64,A6,32
8C,D3,DF,53,80,64,58,2D
8C,D3,FF,C9,80,64,3E,0E
8C,D3,FF,CC,80,64,5A,18
8C,D4,1F,4A,81,64,D4,10
8C,D4,1F,4B,78,64,0C,14
8C,D4,1F,4E,80,64,60,16
8C,D4,1F,88,7E,64,4C,10
8C,D4,3F,88,7E,64,F8,0F
8C,D4,5F,13,8C,64,9A,1F
8C,D4,7F,8F,7F,64,9E,19
8C,D4,BF,97,8D,64,AA,25
8C,D5,1F,0C,7F,64,3C,15
8C,D5,3F,8A,82,64,3A,11
8C,D5,3F,8F,8D,63,DC,21
8C,D5,7F,8C,86,64,7A,15
8C,D5,9F,49,7F,64,7C,11
8C,D5,9F,C9,82,64,AC,0E
8C,D5,9F,CA,7F,64,06,12
8C,D5,BF,8B,83,64,DC,14
