time,b0,b1,b2,b3,b4,b5,b6,b7
649469,7A,D4,BF,56,8F,64,34,24
649479,44,D5,BF,56,8F,64,3A,24
649489,74,D6,BF,56,8F,64,3A,24
649499,7D,D7,BF,56,8F,64,38,24
649509,67,D8,BF,56,8F,64,3C,24
649519,E9,D9,BF,56,8F,64,2E,24
649529,A1,DA,9F,56,8F,64,34,24
649539,1C,DB,9F,56,8F,64,3C,24
649549,99,DC,BF,56,8F,64,3C,24
649559,0D,DD,9F,56,8F,64,3E,24
649569,9B,DE,9F,56,8F,64,38,24
649579,64,DF,9F,56,8F,64,30,24
649590,5D,D0,9F,16,8F,64,3A,24
649599,B5,D1,9F,16,8F,64,40,24
649610,85,D2,7F,16,8F,64,4A,24
649619,22,D3,7F,16,8F,64,46,24
649630,24,D4,7F,16,8F,64,38,24
649640,22,D5,7F,16,8F,64,32,24
649650,0E,D6,7F,16,8F,64,30,24
649660,12,D7,5F,16,8F,64,4A,24
649670,08,D8,5F,16,8F,64,4E,24
649679,7A,D9,5F,16,8F,64,4E,24
649689,A9,DA,5F,16,8F,64,54,24
649699,F4,DB,5F,16,8F,64,4C,24
649709,C0,DC,3F,16,8F,64,50,24
649719,BD,DD,3F,16,8F,64,38,24
649729,63,DE,3F,16,8F,64,32,24
649739,80,DF,3F,16,8F,64,38,24
649750,32,D0,3F,16,8F,64,4E,24
649760,D7,D1,3F,16,8F,64,66,24
649769,6F,D2,3F,16,8F,64,68,24
649779,C8,D3,3F,16,8F,64,64,24
649790,77,D4,3F,16,8F,64,56,24
649799,25,D5,3F,16,8F,64,52,24
649809,1E,D6,1F,16,8F,64,4A,24
649819,33,D7,1F,16,8F,64,4E,24
649829,59,D8,1F,16,8F,64,42,24
649839,0F,D9,1F,16,8F,64,44,24
649849,48,DA,FF,15,8F,64,4A,24
649858,79,DB,FF,15,8F,64,58,24
649869,C0,DC,FF,15,8F,64,74,24
649879,7B,DD,FF,15,8F,64,68,24
649889,E2,DE,FF,15,8F,64,5E,24
649899,49,DF,FF,15,8F,64,58,24
649909,4D,D0,FF,15,8F,64,52,24
649920,13,D1,FF,15,8F,64,54,24
649930,6F,D2,FF,15,8F,64,4C,24
649940,80,D3,FF,15,8F,64,4C,24
649950,1E,D4,FF,D5,8E,64,58,24
649959,2F,D5,FF,D5,8E,64,66,24
649970,C7,D6,FF,D5,8E,64,72,24
649979,E0,D7,FF,15,8F,64,66,24
649989,27,D8,FF,D5,8E,64,56,24
649999,39,D9,FF,D5,8E,64,5C,24
650009,3D,DA,FF,D5,8E,64,62,24
650018,A4,DB,FF,D5,8E,64,6C,24
650029,A9,DC,FF,D5,8E,64,5E,24
650039,5A,DD,FF,D5,8E,64,4E,24
650049,E8,DE,FF,D5,8E,64,4E,24
650059,87,DF,FF,D5,8E,64,5E,24
650069,6C,D0,FF,D5,8E,64,74,24
650079,5E,D1,FF,D5,8E,64,78,24
650089,FA,D2,FF,D5,8E,64,74,24
650099,2D,D3,FF,D5,8E,64,70,24
650109,0D,D4,FF,D5,8E,64,6A,24
650119,2F,D5,FF,D5,8E,64,66,24
650129,4B,D6,FF,D5,8E,64,68,24
650139,5E,D7,FF,D5,8E,64,68,24
650149,60,D8,FF,D5,8E,64,6A,24
650159,9E,D9,FF,D5,8E,64,70,24
650168,DD,DA,FF,D5,8E,64,72,24
650178,10,DB,FF,D5,8E,64,72,24
650189,12,DC,FF,D5,8E,64,70,24
650198,B5,DD,FF,D5,8E,64,6E,24
650208,C3,DE,FF,D5,8E,64,78,24
650219,4C,DF,FF,D5,8E,64,78,24
650229,7B,D0,FF,D5,8E,64,82,24
650239,5E,D1,FF,D5,8E,64,78,24
650249,FA,D2,FF,D5,8E,64,74,24
650259,2D,D3,FF,D5,8E,64,70,24
650269,B2,D4,FF,D5,8E,64,80,24
650279,B4,D5,FF,D5,8E,64,8A,24
650289,8F,D6,FF,D5,8E,64,7E,24
650299,BE,D7,FF,D5,8E,64,78,24
650309,B8,D8,FF,D5,8E,64,7E,24
650319,95,D9,FF,D5,8E,64,84,24
650329,EE,DA,FF,D5,8E,64,82,24
650339,3F,DB,FF,D5,8E,64,80,24
650350,62,DC,FF,D5,8E,64,78,24
650359,55,DD,FF,D5,8E,64,7E,24
650369,E7,DE,FF,D5,8E,64,7E,24
650379,47,DF,FF,D5,8E,64,8C,24
650389,48,D0,FF,D5,8E,64,72,24
650398,32,D1,FF,D5,8E,64,72,24
650408,ED,D2,FF,D5,8E,64,82,24
650419,E2,D3,FF,D5,8E,64,92,24
650429,4E,D4,FF,D5,8E,64,92,24
650439,00,D5,FF,D5,8E,64,94,24
650449,E7,D6,1F,D6,8E,64,78,24
650459,B1,D7,1F,D6,8E,64,80,24
650469,E3,D8,1F,D6,8E,64,88,24
650479,39,D9,1F,D6,8E,64,94,24
650498,2E,DA,1F,D6,8E,64,98,24
650509,25,DC,1F,D6,8E,64,8C,24
650519,62,DD,1F,D6,8E,64,82,24
650529,E8,DE,1F,D6,8E,64,86,24
650539,17,DF,1F,D6,8E,64,8E,24
650549,D7,D0,1F,D6,8E,64,92,24
650559,36,D1,3F,D6,8E,64,92,24
650569,E2,D2,3F,D6,8E,64,96,24
650579,0D,D3,3F,D6,8E,64,96,24
650589,CD,D4,3F,D6,8E,64,9C,24
650599,47,D5,3F,D6,8E,64,8C,24
650609,80,D6,1F,D6,8E,64,86,24
650619,C1,D7,1F,D6,8E,64,88,24
650629,E3,D8,1F,D6,8E,64,88,24
650639,1D,D9,1F,D6,8E,64,92,24
650649,2E,DA,1F,D6,8E,64,98,24
650659,2C,DB,3F,D6,8E,64,96,24
650670,32,DC,3F,D6,8E,64,96,24
650679,32,DD,3F,D6,8E,64,A4,24
650689,EC,DE,3F,D6,8E,64,AE,24
650699,48,DF,3F,D6,8E,64,98,24
650710,B0,D0,3F,D6,8E,64,80,24
650719,F2,D1,3F,D6,8E,64,84,24
650729,C6,D2,3F,D6,8E,64,90,24
650739,59,D3,3F,D6,8E,64,98,24
650750,E6,D4,3F,D6,8E,64,AA,24
650759,A8,D5,3F,D6,8E,64,AC,24
650769,CC,D6,3F,D6,8E,64,A2,24
650779,FD,D7,3F,D6,8E,64,A4,24
650789,FB,D8,3F,D6,8E,64,A2,24
650798,95,D9,3F,D6,8E,64,A0,24
650809,71,DA,3F,D6,8E,64,8E,24
650819,1B,DB,3F,D6,8E,64,A2,24
650829,5E,DC,3F,D6,8E,64,9C,24
650839,7A,DD,3F,D6,8E,64,A8,24
650849,7C,DE,3F,D6,8E,64,B6,24
650859,13,DF,3F,D6,8E,64,A6,24
650869,43,D0,3F,D6,8E,64,A2,24
650879,25,D1,3F,D6,8E,64,A0,24
650889,8E,D2,3F,D6,8E,64,9C,24
650899,3A,D3,3F,D6,8E,64,A2,24
650909,A1,D4,3F,D6,8E,64,96,24
650919,83,D5,3F,D6,8E,64,9A,24
650929,A0,D6,3F,D6,8E,64,A8,24
650939,49,D7,3F,D6,8E,64,BA,24
650949,C1,D8,3F,D6,8E,64,C4,24
650959,87,D9,5F,D6,8E,64,B8,24
650969,BA,DA,3F,D6,8E,64,A8,24
650979,23,DB,3F,D6,8E,64,A6,24
650989,75,DC,3F,D6,8E,64,AA,24
650999,F6,DD,3F,D6,8E,64,B2,24
651009,C8,DE,3F,D6,8E,64,A8,24
651019,D7,DF,3F,D6,8E,64,B0,24
651029,BF,D0,3F,D6,8E,64,B0,24
651039,A9,D1,3F,D6,8E,64,BA,24
651049,7D,D2,3F,D6,8E,64,BE,24
651060,72,D3,3F,D6,8E,64,AE,24
651069,96,D4,3F,D6,8E,64,A2,24
651079,C4,D5,3F,D6,8E,64,A6,24
651089,2C,D6,3F,D6,8E,64,B2,24
651099,6D,D7,3F,D6,8E,64,BC,24
651109,3F,D8,3F,D6,8E,64,B4,24
651120,89,D9,3F,D6,8E,64,A2,24
651129,A6,DA,3F,D6,8E,64,AA,24
651139,0C,DB,1F,D6,8E,64,B8,24
651150,B8,DC,1F,D6,8E,64,C6,24
651159,39,DD,1F,D6,8E,64,BC,24
651169,E7,DE,1F,D6,8E,64,B6,24
651179,68,DF,1F,D6,8E,64,B6,24
651190,48,D0,1F,D6,8E,64,BA,24
651199,BC,D1,1F,D6,8E,64,C2,24
651208,74,D2,1F,D6,8E,64,C4,24
651219,41,D3,1F,D6,8E,64,B2,24
651229,B9,D4,1F,D6,8E,64,BC,24
651239,58,D5,1F,96,8E,64,C0,24
651249,F8,D6,1F,96,8E,64,D8,24
651259,5D,D7,FF,95,8E,64,CA,24
651269,9D,D8,FF,95,8E,64,B8,24
651279,7D,D9,FF,95,8E,64,C2,24
651289,06,DA,FF,95,8E,64,C4,24
651299,83,DB,FF,95,8E,64,C8,24
651309,4E,DC,DF,95,8E,64,C4,24
651319,EB,DD,DF,95,8E,64,B8,24
651329,7D,DE,DF,95,8E,64,BE,24
651339,7C,DF,DF,95,8E,64,C6,24
651349,D0,D0,DF,95,8E,64,D0,24
651359,27,D1,BF,95,8E,64,E0,24
651369,E0,D2,BF,95,8E,64,D6,24
651379,1C,D3,BF,95,8E,64,E4,24
651389,CF,D4,BF,95,8E,64,DC,24
651399,B9,D5,BF,95,8E,64,DE,24
651409,F6,D6,BF,95,8E,64,E6,24
651418,C7,D7,BF,95,8E,64,E0,24
651429,F9,D8,BF,95,8E,64,E2,24
651439,D0,D9,BF,95,8E,64,DC,24
651449,8F,DA,BF,95,8E,64,DC,24
651458,5E,DB,BF,95,8E,64,DE,24
651469,08,DC,BF,95,8E,64,D2,24
651478,9C,DD,9F,95,8E,64,D0,24
651488,5E,DE,9F,95,8E,64,D8,24
651498,96,DF,9F,95,8E,64,E4,24
651509,AA,D0,9F,95,8E,64,EA,24
651518,BC,D1,9F,95,8E,64,E0,24
651529,33,D2,9F,95,8E,64,DA,24
651539,18,D3,9F,95,8E,64,CC,24
651549,6C,D4,9F,95,8E,64,D8,24
651559,F1,D5,7F,95,8E,64,E4,24
651569,DD,D6,7F,95,8E,64,E6,24
651579,9C,D7,7F,95,8E,64,E8,24
651589,D2,D8,7F,95,8E,64,E2,24
651599,BC,D9,7F,95,8E,64,E0,24
651609,B8,DA,7F,95,8E,64,DE,24
651619,05,DB,7F,95,8E,64,D6,24
651629,4F,DC,7F,95,8E,64,D8,24
651639,08,DD,7F,95,8E,64,D6,24
651649,8D,DE,7F,95,8E,64,E2,24
651659,E9,DF,5F,95,8E,64,EA,24
651670,ED,D0,5F,95,8E,64,E0,24
651679,E8,D1,5F,95,8E,64,D8,24
651689,7B,D2,5F,95,8E,64,E0,24
651699,CF,D3,5F,95,8E,64,DE,24
651710,63,D4,5F,95,8E,64,DE,24
651719,31,D5,5F,95,8E,64,DA,24
651729,01,D6,5F,95,8E,64,DA,24
651739,30,D7,5F,95,8E,64,DC,24
651750,6D,D8,5F,95,8E,64,E4,24
651759,AB,D9,5F,95,8E,64,FA,24
651769,5C,DA,5F,95,8E,64,E6,24
651779,D6,DB,5F,95,8E,64,DA,24
651790,C8,DC,5F,95,8E,64,DA,24
651799,FF,DD,5F,95,8E,64,DC,24
651809,2E,DE,5F,95,8E,64,E6,24
651819,65,DF,5F,95,8E,64,F0,24
651829,F1,D0,5F,95,8E,64,E2,24
651839,DF,D1,5F,95,8E,64,EC,24
651849,3C,D2,5F,95,8E,64,DC,24
651859,19,D3,3F,55,8E,64,EC,24
651870,FD,D4,3F,55,8E,64,E0,24
651879,BC,D5,3F,55,8E,64,D6,24
651889,BB,D6,3F,55,8E,64,E2,24
651899,AE,D7,3F,55,8E,64,E2,24
651909,67,D8,1F,55,8E,64,EA,24
651919,22,D9,1F,55,8E,64,DE,24
651929,11,DA,1F,55,8E,64,D4,24
651939,DC,DB,1F,55,8E,64,D4,24
651950,CD,DC,1F,55,8E,64,E4,24
651960,BD,DD,DF,54,8E,64,E6,24
651969,47,DE,DF,54,8E,64,EA,24
651979,A4,DF,DF,54,8E,64,E0,24
651989,A0,D0,DF,54,8E,64,EA,24
651999,8E,D1,DF,54,8E,64,E4,24
652009,46,D2,DF,54,8E,64,E2,24
652019,C5,D3,DF,54,8E,64,E8,24
652029,7A,D4,DF,54,8E,64,DA,24
652039,AA,D5,BF,54,8E,64,DE,24
652049,9A,D6,BF,54,8E,64,DE,24
652059,B8,D7,BF,54,8E,64,EA,24
652070,BE,D8,BF,54,8E,64,EC,24
652079,A0,D9,BF,54,8E,64,E6,24
652089,AE,DA,BF,14,8E,64,EC,24
652099,47,DB,BF,14,8E,64,EA,24
652109,0D,DC,BF,14,8E,64,E4,24
652119,85,DD,9F,14,8E,64,E4,24
652129,70,DE,9F,14,8E,64,D8,24
652139,AB,DF,9F,14,8E,64,D6,24
652150,D0,D0,9F,14,8E,64,E4,24
652159,C2,D1,7F,14,8E,64,F0,24
652169,5E,D2,7F,14,8E,64,F8,24
652179,DD,D3,7F,14,8E,64,F2,24
652190,FD,D4,7F,14,8E,64,E8,24
652199,DF,D5,7F,14,8E,64,E4,24
652209,D7,D6,7F,14,8E,64,E0,24
652219,8A,D7,7F,14,8E,64,EC,24
652230,C4,D8,7F,14,8E,64,E6,24
652240,35,D9,7F,D4,8D,64,E4,24
652250,4E,DA,7F,D4,8D,64,E2,24
652259,18,DB,5F,D4,8D,64,E2,24
652270,06,DC,5F,D4,8D,64,E2,24
652280,3E,DD,5F,D4,8D,64,D4,24
652290,A8,DE,5F,D4,8D,64,D2,24
652300,C6,DF,3F,D4,8D,64,E8,24
652309,96,D0,3F,D4,8D,64,EC,24
652319,44,D1,3F,D4,8D,64,F0,24
652329,6C,D2,3F,D4,8D,64,E6,24
652340,D8,D3,3F,D4,8D,64,D8,24
652349,4C,D4,3F,D4,8D,64,DC,24
652360,A1,D5,1F,D4,8D,64,DE,24
652370,BA,D6,1F,D4,8D,64,E8,24
652379,C3,D7,1F,D4,8D,64,E2,24
652389,FD,D8,1F,D4,8D,64,E0,24
652399,FF,D9,1F,D4,8D,64,E8,24
652409,CC,DA,1F,D4,8D,64,E2,24
652419,DC,DB,1F,94,8D,64,F2,24
652429,52,DC,1F,94,8D,64,EA,24
652439,2D,DD,1F,94,8D,64,E0,24
652449,E4,DE,FF,93,8D,64,EC,24
652460,53,DF,FF,93,8D,64,E8,24
652470,AB,D0,FF,93,8D,64,F0,24
652479,09,D1,FF,93,8D,64,E4,24
652490,DD,D2,FF,93,8D,64,E0,24
652499,7A,D3,FF,93,8D,64,EC,24
652520,BC,D5,FF,93,8D,64,EC,24
652529,E0,D6,FF,93,8D,64,E6,24
652539,F5,D7,FF,53,8D,64,DA,24
652550,90,D8,FF,53,8D,64,E6,24
652559,65,D9,DF,53,8D,64,E4,24
652569,72,DA,DF,53,8D,64,E8,24
652579,F7,DB,DF,53,8D,64,E4,24
652590,8A,DC,DF,53,8D,64,DE,24
652599,E9,DD,DF,53,8D,64,D6,24
652609,32,DE,DF,13,8D,64,D8,24
652619,BD,DF,DF,13,8D,64,D8,24
652629,F1,D0,DF,13,8D,64,DE,24
652639,DF,D1,DF,13,8D,64,D0,24
652649,2F,D2,DF,13,8D,64,D2,24
652659,74,D3,DF,13,8D,64,CC,24
652669,C4,D4,DF,13,8D,64,CE,24
652679,EC,D5,DF,D3,8C,64,D2,24
652689,68,D6,DF,D3,8C,64,CC,24
652698,7D,D7,DF,D3,8C,64,CC,24
652709,67,D8,DF,D3,8C,64,C8,24
652718,31,D9,DF,D3,8C,64,CE,24
652729,70,DA,DF,D3,8C,64,AE,24
652739,70,DB,DF,D3,8C,64,2E,24
652750,24,DC,BF,D3,8C,64,B8,23
652759,D6,DD,BF,13,8D,64,4C,23
652769,28,DE,9F,13,8D,64,EE,22
652779,9D,DF,9F,13,8D,64,88,22
652790,F3,D0,9F,13,8D,64,2E,22
652799,26,D1,7F,13,8D,64,DA,21
652809,F1,D2,1F,13,8D,64,96,21
652819,F1,D3,FF,12,8D,64,62,21
652829,3C,D4,FF,12,8D,64,3A,21
652839,ED,D5,FF,12,8D,64,14,21
652850,3F,D6,FF,12,8D,64,E0,20
652860,A5,D7,9F,12,8D,64,B2,20
652870,E0,D8,7F,12,8D,64,96,20
652879,56,D9,7F,12,8D,64,80,20
652889,B9,DA,7F,12,8D,64,5A,20
652899,06,DB,7F,12,8D,64,30,20
652909,C0,DC,5F,12,8D,64,FE,1F
652919,68,DD,5F,12,8D,64,D0,1F
652929,54,DE,5F,12,8D,64,A8,1F
652940,C8,DF,5F,12,8D,64,9A,1F
652949,2C,D0,5F,12,8D,64,80,1F
652959,B8,D1,1F,12,8D,64,66,1F
652969,CB,D2,1F,12,8D,64,4E,1F
652979,70,D3,1F,12,8D,64,40,1F
652989,5F,D4,1F,D2,87,64,2E,1F
652999,D8,D5,1F,12,8D,64,28,1F
653008,DF,D6,1F,12,8D,64,1C,1F
653019,D0,D7,FF,11,8D,64,F6,1E
653029,62,D8,FF,11,8D,64,EE,1E
653040,6F,D9,FF,11,8D,64,D6,1E
653049,98,DA,FF,11,8D,64,CA,1E
653060,F6,DB,DF,11,8D,64,CE,1E
653070,D0,DC,DF,11,8D,64,CA,1E
653079,AF,DD,DF,11,8D,64,C0,1E
653089,AB,DE,DF,11,8D,64,BC,1E
653099,38,DF,DF,11,8D,64,BE,1E
653110,4C,D0,DF,11,8D,64,BC,1E
653119,80,D1,DF,11,8D,64,C0,1E
653129,6C,D2,DF,11,8D,64,C0,1E
653139,C9,D3,DF,11,8D,64,AE,1E
653149,41,D4,DF,11,8D,64,A8,1E
653159,63,D5,DF,11,8D,64,A4,1E
653169,FB,D6,DF,11,8D,64,B8,1E
653179,7C,D7,DF,11,8D,64,C2,1E
653189,0A,D8,DF,11,8D,64,CC,1E
653198,08,D9,DF,11,8D,64,C4,1E
653209,39,DA,DF,11,8D,64,AC,1E
653219,BC,DB,DF,11,8D,64,A0,1E
653229,5E,DC,DF,11,8D,64,B2,1E
653239,21,DD,DF,11,8D,64,B8,1E
653249,AB,DE,DF,11,8D,64,BC,1E
653258,70,DF,DF,11,8D,64,B2,1E
653270,E4,D0,DF,11,8D,64,A0,1E
653279,D9,D1,DF,11,8D,64,9C,1E
653289,AA,D2,DF,11,8D,64,B4,1E
653299,A7,D3,DF,11,8D,64,C6,1E
653309,67,D4,DF,11,8D,64,CC,1E
653320,45,D5,DF,11,8D,64,C0,1E
653330,C9,D6,DF,D1,8C,64,AC,1E
653339,BF,D7,DF,D1,8C,64,96,1E
653349,73,D8,BF,D1,8C,64,9C,1E
653359,1C,D9,DF,D1,8C,64,B4,1E
653369,57,DA,DF,11,8D,64,C4,1E
653380,70,DB,DF,D1,8C,64,C4,1E
653390,E0,DC,DF,D1,8C,64,BC,1E
653399,9F,DD,DF,D1,8C,64,B6,1E
653409,2D,DE,DF,D1,8C,64,B6,1E
653419,A2,DF,DF,D1,8C,64,B6,1E
653429,D6,D0,DF,D1,8C,64,B4,1E
653440,EE,D1,DF,11,8D,64,A8,1E
653449,D5,D2,DF,11,8D,64,8C,1E
653459,DA,D3,DF,11,8D,64,9C,1E
653469,1F,D4,DF,D1,8C,64,B6,1E
653479,11,D5,DF,11,8D,64,CE,1E
653489,9A,D6,DF,11,8D,64,E0,1E
653499,28,D7,DF,11,8D,64,CC,1E
653509,1F,D8,FF,11,8D,64,B4,1E
653519,0A,D9,DF,11,8D,64,A6,1E
653529,01,DA,DF,11,8D,64,A8,1E
653539,5C,DB,DF,11,8D,64,B0,1E
653550,0A,DC,DF,11,8D,64,BC,1E
653559,77,DD,DF,11,8D,64,D4,1E
653569,49,DE,DF,11,8D,64,CE,1E
653579,9B,DF,FF,11,8D,64,BA,1E
653589,46,D0,DF,D1,8C,64,AC,1E
653599,BA,D1,DF,11,8D,64,A6,1E
653609,B6,D2,DF,11,8D,64,B6,1E
653618,35,D3,DF,11,8D,64,BC,1E
653629,0B,D4,DF,11,8D,64,C6,1E
653638,CB,D5,DF,11,8D,64,B8,1E
653649,8B,D6,DF,11,8D,64,B0,1E
653659,82,D7,DF,11,8D,64,B2,1E
653669,3A,D8,DF,D1,8C,64,BA,1E
653679,C6,D9,DF,D1,8C,64,C2,1E
653689,85,DA,DF,D1,8C,64,C0,1E
653698,AA,DB,DF,D1,8C,64,B2,1E
653709,38,DC,DF,D1,8C,64,A8,1E
653719,9F,DD,DF,D1,8C,64,B6,1E
653729,41,DE,DF,D1,8C,64,BC,1E
653739,EA,DF,DF,D1,8C,64,BA,1E
653749,D6,D0,DF,D1,8C,64,B4,1E
653759,88,D1,DF,D1,8C,64,B2,1E
653769,F4,D2,DF,D1,8C,64,AA,1E
653779,DF,D3,DF,D1,8C,64,BC,1E
653789,6F,D4,DF,D1,8C,64,BE,1E
653799,3D,D5,DF,D1,8C,64,BA,1E
653808,59,D6,DF,D1,8C,64,B4,1E
653819,4C,D7,DF,D1,8C,64,B4,1E
653829,4A,D8,DF,D1,8C,64,B2,1E
653839,70,D9,DF,D1,8C,64,BE,1E
653849,85,DA,DF,D1,8C,64,C0,1E
653858,00,DB,DF,D1,8C,64,CC,1E
653870,85,DC,FF,D1,8C,64,CC,1E
653879,DE,DD,FF,D1,8C,64,C0,1E
653888,B6,DE,FF,D1,8C,64,B6,1E
653899,EA,DF,DF,D1,8C,64,BA,1E
653909,8B,D0,FF,D1,8C,64,C0,1E
653919,81,D1,FF,D1,8C,64,C8,1E
653929,25,D2,FF,D1,8C,64,C4,1E
653939,34,D3,FF,D1,8C,64,B4,1E
653949,98,D4,FF,D1,8C,64,B4,1E
653959,69,D5,DF,D1,8C,64,B4,1E
653969,0D,D6,DF,D1,8C,64,BA,1E
653979,20,D7,DF,D1,8C,64,BE,1E
653990,26,D8,DF,D1,8C,64,B8,1E
653999,1C,D9,DF,D1,8C,64,B4,1E
654009,CF,DA,DF,D1,8C,64,AE,1E
654019,AA,DB,DF,D1,8C,64,B2,1E
654029,D8,DC,DF,D1,8C,64,B8,1E
654039,45,DD,DF,D1,8C,64,C0,1E
654049,5D,DE,DF,D1,8C,64,BE,1E
654060,A2,DF,DF,D1,8C,64,B6,1E
654069,46,D0,DF,D1,8C,64,AC,1E
654079,88,D1,DF,D1,8C,64,B2,1E
654089,14,D2,DF,D1,8C,64,BA,1E
654099,05,D3,DF,D1,8C,64,CA,1E
654109,B5,D4,DF,D1,8C,64,C8,1E
654119,3D,D5,DF,D1,8C,64,BA,1E
654129,11,D6,DF,D1,8C,64,B8,1E
654138,C0,D7,DF,D1,8C,64,AE,1E
654149,E2,D8,DF,D1,8C,64,AE,1E
654159,DA,D9,DF,D1,8C,64,C0,1E
654169,A1,DA,DF,D1,8C,64,C6,1E
654179,DA,DB,DF,D1,8C,64,BA,1E
654189,FC,DC,DF,D1,8C,64,BE,1E
654199,EF,DD,DF,D1,8C,64,BE,1E
654209,31,DE,DF,D1,8C,64,B4,1E
654219,CE,DF,DF,D1,8C,64,BC,1E
654229,0C,D0,DF,D1,8C,64,C2,1E
654239,DC,D1,DF,D1,8C,64,BC,1E
654249,D0,D2,DF,D1,8C,64,AC,1E
654259,4F,D3,DF,D1,8C,64,A4,1E
654270,FF,D4,DF,D1,8C,64,A6,1E
654279,75,D5,DF,D1,8C,64,B6,1E
654289,9F,D6,DF,D1,8C,64,C0,1E
654298,B2,D7,DF,D1,8C,64,C4,1E
654309,26,D8,DF,D1,8C,64,B8,1E
654320,8C,D9,DF,D1,8C,64,AC,1E
654328,67,DA,DF,D1,8C,64,B2,1E
654339,92,DB,DF,D1,8C,64,B6,1E
654349,C4,DC,DF,D1,8C,64,BA,1E
654359,CB,DD,DF,D1,8C,64,B8,1E
654369,BD,DE,DF,D1,8C,64,AE,1E
654379,42,DF,DF,D1,8C,64,A6,1E
654389,46,D0,DF,D1,8C,64,AC,1E
654399,AC,D1,DF,D1,8C,64,B4,1E
654408,30,D2,DF,D1,8C,64,BC,1E
654418,DF,D3,DF,D1,8C,64,BC,1E
654430,4B,D4,DF,D1,8C,64,B8,1E
654439,51,D5,DF,D1,8C,64,B0,1E
654449,D5,D6,DF,D1,8C,64,AE,1E
654458,50,D7,DF,D1,8C,64,B6,1E
654469,02,D8,DF,D1,8C,64,BE,1E
654479,70,D9,DF,D1,8C,64,BE,1E
654489,5F,DA,DF,D1,8C,64,B6,1E
654499,1E,DB,DF,D1,8C,64,AC,1E
654509,90,DC,DF,D1,8C,64,B4,1E
654525,9F,DD,DF,D1,8C,64,B6,1E
654529,65,DE,DF,D1,8C,64,BA,1E
654539,F6,DF,DF,D1,8C,64,B8,1E
654549,F2,D0,DF,D1,8C,64,B2,1E
654559,18,D1,DF,D1,8C,64,AA,1E
654569,08,D2,DF,D1,8C,64,B8,1E
654578,FB,D3,DF,D1,8C,64,BA,1E
654590,73,D4,DF,D1,8C,64,BC,1E
654599,21,D5,DF,D1,8C,64,B8,1E
654609,F1,D6,DF,D1,8C,64,A8,1E
654619,AC,D7,DF,D1,8C,64,A4,1E
654629,C8,D8,BF,D1,8C,64,B2,1E
654639,48,D9,DF,D1,8C,64,BA,1E
654649,F5,DA,DF,D1,8C,64,C8,1E
654658,F2,DB,BF,D1,8C,64,C4,1E
654669,C4,DC,DF,D1,8C,64,BA,1E
654679,0F,DD,DF,D1,8C,64,AE,1E
654688,97,DE,BF,D1,8C,64,B2,1E
654699,20,DF,BF,D1,8C,64,B6,1E
654710,92,D0,BF,D1,8C,64,C0,1E
654719,E8,D1,BF,D1,8C,64,C0,1E
654729,5C,D2,DF,D1,8C,64,B6,1E
654739,23,D3,DF,D1,8C,64,AE,1E
654749,29,D4,BF,D1,8C,64,A8,1E
654759,CF,D5,BF,D1,8C,64,B2,1E
654769,6D,D6,BF,D1,8C,64,C8,1E
654779,08,D7,BF,D1,8C,64,C0,1E
654789,1E,D8,DF,D1,8C,64,BC,1E
654799,9E,D9,BF,D1,8C,64,B4,1E
654809,CF,DA,DF,D1,8C,64,AE,1E
654819,0C,DB,BF,D1,8C,64,B4,1E
654829,6E,DC,DF,D1,8C,64,C4,1E
654839,61,DD,DF,D1,8C,64,C6,1E
654849,65,DE,DF,D1,8C,64,BA,1E
654858,BE,DF,DF,D1,8C,64,B4,1E
654869,70,D0,BF,D1,8C,64,B2,1E
654879,32,D1,BF,D1,8C,64,B6,1E
654889,AE,D2,BF,D1,8C,64,BE,1E
654898,FB,D3,DF,D1,8C,64,BA,1E
654909,57,D4,DF,D1,8C,64,BA,1E
654919,E5,D5,DF,D1,8C,64,AE,1E
654929,81,D6,DF,D1,8C,64,A0,1E
654939,DC,D7,DF,D1,8C,64,AC,1E
654949,A4,D8,BF,D1,8C,64,B8,1E
654959,C6,D9,DF,D1,8C,64,C2,1E
654969,A1,DA,DF,D1,8C,64,C6,1E
654979,FE,DB,DF,D1,8C,64,BC,1E
654990,B4,DC,DF,D1,8C,64,B2,1E
654999,83,DD,DF,D1,8C,64,B4,1E
655009,15,DE,DF,D1,8C,64,B2,1E
655018,CE,DF,DF,D1,8C,64,BC,1E
655030,10,D0,DF,D1,8C,64,C0,1E
655039,AC,D1,DF,D1,8C,64,B4,1E
655049,E8,D2,DF,D1,8C,64,A8,1E
655060,3F,D3,DF,D1,8C,64,AC,1E
655069,03,D4,DF,D1,8C,64,B4,1E
655079,21,D5,DF,D1,8C,64,B8,1E
655089,29,D6,DF,D1,8C,64,BC,1E
655099,4C,D7,DF,D1,8C,64,B4,1E
655109,E2,D8,DF,D1,8C,64,AE,1E
655119,24,D9,DF,D1,8C,64,B0,1E
655129,67,DA,DF,D1,8C,64,B2,1E
655140,C6,DB,DF,D1,8C,64,B8,1E
655150,8C,DC,DF,D1,8C,64,B6,1E
655159,37,DD,DF,D1,8C,64,AA,1E
655169,CD,DE,DF,D1,8C,64,A6,1E
655179,2E,DF,DF,D1,8C,64,AC,1E
655189,82,D0,DF,D1,8C,64,BA,1E
