time,b0,b1,b2,b3,b4,b5,b6,b7
483116,69,D0,DF,14,8E,64,BC,23
483127,2B,D1,DF,14,8E,64,B8,23
483136,03,D2,DF,14,8E,64,AE,23
483146,9C,D3,DF,14,8E,64,A6,23
483157,40,D4,DF,14,8E,64,AE,23
483167,EE,D5,DF,14,8E,64,B8,23
483176,4C,D6,DF,14,8E,64,C2,23
483187,CB,D7,DF,14,8E,64,B8,23
483197,65,D8,DF,14,8E,64,A2,23
483207,17,D9,DF,14,8E,64,A2,23
483216,0F,DA,DF,14,8E,64,9E,23
483227,BD,DB,DF,14,8E,64,A6,23
483236,F7,DC,DF,14,8E,64,A8,23
483247,F8,DD,DF,14,8E,64,AA,23
483256,AA,DE,DF,14,8E,64,BA,23
483266,1D,DF,DF,14,8E,64,BE,23
483277,E7,D0,DF,14,8E,64,C4,23
483292,CB,D1,DF,14,8E,64,A8,23
483296,7C,D2,DF,14,8E,64,96,23
483306,FF,D3,DF,14,8E,64,9C,23
483316,64,D4,DF,14,8E,64,A8,23
483327,82,D5,DF,14,8E,64,B2,23
483336,8A,D6,DF,14,8E,64,B6,23
483346,91,D7,BF,14,8E,64,AC,23
483357,E7,D8,BF,14,8E,64,A2,23
483367,C1,D9,BF,14,8E,64,AC,23
483377,9E,DA,BF,14,8E,64,AC,23
483387,09,DB,DF,14,8E,64,B8,23
483397,A3,DC,DF,14,8E,64,A6,23
483407,CF,DD,DF,14,8E,64,9E,23
483416,3A,DE,DF,14,8E,64,A2,23
483427,C5,DF,DF,14,8E,64,AA,23
483436,3D,D0,DF,14,8E,64,B2,23
483446,47,D1,DF,14,8E,64,B2,23
483456,4B,D2,DF,14,8E,64,A2,23
483468,A4,D3,DF,14,8E,64,A2,23
483477,5C,D4,DF,14,8E,64,AC,23
483486,12,D5,DF,14,8E,64,AA,23
483496,1A,D6,DF,14,8E,64,AE,23
483506,7F,D7,DF,14,8E,64,A6,23
483516,31,D8,DF,14,8E,64,AC,23
483527,F7,D9,DF,14,8E,64,B2,23
483536,A8,DA,DF,14,8E,64,B2,23
483546,D1,DB,DF,14,8E,64,AC,23
483557,E4,DC,DF,14,8E,64,9A,23
483567,9B,DD,DF,14,8E,64,90,23
483577,45,DE,DF,14,8E,64,9A,23
483587,47,DF,BF,14,8E,64,AA,23
483597,3D,D0,DF,14,8E,64,B2,23
483607,CB,D1,DF,14,8E,64,A8,23
483617,60,D2,DF,14,8E,64,94,23
483627,26,D3,BF,14,8E,64,A2,23
483636,77,D4,DF,14,8E,64,9A,23
483646,82,D5,DF,14,8E,64,B2,23
483656,AE,D6,DF,14,8E,64,B0,23
483667,63,D7,DF,14,8E,64,A4,23
483677,41,D8,DF,14,8E,64,A4,23
483686,50,D9,DF,14,8E,64,9E,23
483696,2B,DA,DF,14,8E,64,98,23
483706,E6,DB,DF,14,8E,64,98,23
483716,AC,DC,DF,14,8E,64,96,23
483727,88,DD,DF,14,8E,64,A2,23
483736,56,DE,DF,14,8E,64,A8,23
483746,C5,DF,DF,14,8E,64,AA,23
483757,DD,D0,DF,14,8E,64,A2,23
483767,B4,D1,DF,14,8E,64,90,23
483777,C8,D2,DF,14,8E,64,88,23
483787,8F,D3,DF,14,8E,64,94,23
483797,2C,D4,DF,14,8E,64,A4,23
483807,82,D5,DF,14,8E,64,B2,23
483816,4E,D6,DF,14,8E,64,A0,23
483828,FC,D7,DF,14,8E,64,8C,23
483836,E6,D8,DF,14,8E,64,88,23
483846,B0,D9,DF,14,8E,64,8E,23
483856,7F,DA,DF,14,8E,64,96,23
483866,C2,DB,DF,14,8E,64,9E,23
483877,AC,DC,DF,14,8E,64,96,23
483886,69,DD,BF,14,8E,64,98,23
483896,93,DE,BF,14,8E,64,94,23
483906,1C,DF,BF,14,8E,64,94,23
483916,5F,D0,BF,14,8E,64,A2,23
483927,7E,D1,BF,14,8E,64,9C,23
483936,60,D2,DF,14,8E,64,94,23
483946,7D,D3,BF,14,8E,64,9C,23
483957,08,D4,DF,14,8E,64,A2,23
483967,5A,D5,DF,14,8E,64,A6,23
483977,31,D6,DF,14,8E,64,98,23
483987,24,D7,DF,14,8E,64,98,23
483997,15,D8,DF,14,8E,64,AA,23
484007,CF,D9,DF,14,8E,64,B6,23
484016,70,DA,DF,14,8E,64,A6,23
484027,AE,DB,DF,14,8E,64,94,23
484036,18,DC,DF,14,8E,64,88,23
484047,17,DD,DF,14,8E,64,8A,23
484056,81,DE,DF,14,8E,64,8C,23
484066,91,DF,DF,14,8E,64,A4,23
484076,86,D0,DF,14,8E,64,9C,23
484086,9E,D1,BF,14,8E,64,8C,23
484096,C6,D2,BF,14,8E,64,92,23
484106,02,D3,BF,14,8E,64,A4,23
484116,B2,D4,BF,14,8E,64,A6,23
484127,1C,D5,BF,14,8E,64,B0,23
484136,1F,D6,9F,14,8E,64,AC,23
484146,0A,D7,9F,14,8E,64,AC,23
484157,34,D8,9F,14,8E,64,AE,23
484167,46,D9,9F,14,8E,64,AE,23
484176,95,DA,9F,14,8E,64,B4,23
484187,5C,DB,7F,14,8E,64,AA,23
484197,0A,DC,7F,14,8E,64,A6,23
484207,B1,DD,7F,14,8E,64,BA,23
484216,3B,DE,7F,14,8E,64,BE,23
484227,C4,DF,7F,14,8E,64,B6,23
484237,38,D0,9F,14,8E,64,B0,23
484247,EA,D1,9F,14,8E,64,AC,23
484256,3A,D2,7F,14,8E,64,B6,23
484266,09,D3,9F,14,8E,64,BC,23
484276,63,D4,9F,14,8E,64,C8,23
484286,33,D5,9F,14,8E,64,AE,23
484306,1D,D7,7F,D4,8D,64,A8,23
484316,97,D8,7F,D4,8D,64,B4,23
484326,F2,D9,9F,14,8E,64,B0,23
484336,01,DA,7F,14,8E,64,B2,23
484346,CC,DB,7F,14,8E,64,B2,23
484357,75,DC,7F,D4,8D,64,B6,23
484367,16,DD,7F,D4,8D,64,BE,23
484377,12,DE,7F,D4,8D,64,C2,23
484387,B4,DF,7F,14,8E,64,BE,23
484397,04,D0,7F,14,8E,64,AA,23
484407,91,D1,7F,D4,8D,64,A2,23
484417,AA,D2,7F,14,8E,64,AE,23
484426,C9,D3,7F,14,8E,64,B4,23
484436,2D,D4,7F,14,8E,64,B8,23
484446,90,D5,7F,14,8E,64,9C,23
484456,E8,D6,7F,14,8E,64,90,23
484467,B5,D7,7F,14,8E,64,9C,23
484476,1B,D8,7F,D4,8D,64,AE,23
484486,BC,D9,7F,14,8E,64,C0,23
484496,C5,DA,7F,14,8E,64,A4,23
484506,4F,DB,7F,14,8E,64,98,23
484516,A2,DC,7F,D4,8D,64,92,23
484527,F9,DD,7F,D4,8D,64,9E,23
484536,60,DE,7F,D4,8D,64,A8,23
484546,0F,DF,7F,D4,8D,64,B8,23
484556,EF,D0,9F,D4,8D,64,BC,23
484566,66,D1,9F,14,8E,64,B6,23
484576,C2,D2,9F,14,8E,64,BA,23
484587,31,D3,9F,14,8E,64,B8,23
484596,D5,D4,9F,14,8E,64,B4,23
484607,0B,D5,9F,14,8E,64,AA,23
484616,F0,D6,9F,D4,8D,64,A4,23
484626,4D,D7,9F,D4,8D,64,B8,23
484636,73,D8,9F,D4,8D,64,BA,23
484646,49,D9,9F,D4,8D,64,B6,23
484656,2E,DA,9F,D4,8D,64,B2,23
484666,27,DB,9F,D4,8D,64,A4,23
484676,71,DC,9F,D4,8D,64,A8,23
484686,D6,DD,9F,D4,8D,64,B6,23
484696,64,DE,9F,D4,8D,64,B6,23
484706,BF,DF,9F,D4,8D,64,B8,23
484716,5B,D0,9F,D4,8D,64,A2,23
484727,21,D1,9F,D4,8D,64,A2,23
484736,BD,D2,9F,D4,8D,64,AA,23
484746,E6,D3,9F,D4,8D,64,B4,23
484756,8C,D4,9F,D4,8D,64,C0,23
484766,20,D5,9F,D4,8D,64,B4,23
484776,9C,D6,9F,D4,8D,64,AE,23
484786,01,D7,7F,D4,8D,64,AA,23
484797,07,D8,7F,D4,8D,64,AC,23
484807,75,D9,7F,D4,8D,64,AC,23
484817,12,DA,7F,D4,8D,64,A8,23
484826,53,DB,7F,D4,8D,64,B2,23
484836,19,DC,7F,D4,8D,64,BC,23
484846,0A,DD,7F,D4,8D,64,BC,23
484856,12,DE,7F,D4,8D,64,C2,23
484866,63,DF,7F,D4,8D,64,B2,23
484876,AC,D0,7F,D4,8D,64,9E,23
484886,B5,D1,7F,D4,8D,64,A4,23
484896,ED,D2,7F,D4,8D,64,BA,23
484906,26,D3,7F,D4,8D,64,BC,23
484916,04,D4,7F,D4,8D,64,C4,23
484926,B4,D5,7F,D4,8D,64,B2,23
484935,98,D6,7F,D4,8D,64,B0,23
484946,91,D7,7F,D4,8D,64,B2,23
484956,97,D8,7F,D4,8D,64,B4,23
484966,F9,D9,7F,D4,8D,64,B6,23
484976,12,DA,7F,D4,8D,64,A8,23
484986,44,DB,5F,D4,8D,64,A8,23
484997,EE,DC,5F,D4,8D,64,B6,23
485006,3B,DD,5F,D4,8D,64,C2,23
485016,B1,DE,5F,D4,8D,64,C6,23
485027,94,DF,5F,D4,8D,64,B8,23
485037,D3,D0,7F,D4,8D,64,A6,23
485046,E1,D1,7F,D4,8D,64,AA,23
485056,B9,D2,7F,D4,8D,64,B4,23
485066,3A,D3,7F,D4,8D,64,BE,23
485077,B2,D4,7F,D4,8D,64,B8,23
485086,1C,D5,7F,D4,8D,64,AE,23
485096,73,D6,5F,D4,8D,64,B8,23
485106,CC,D7,5F,D4,8D,64,C6,23
485116,51,D8,7F,D4,8D,64,C0,23
485126,89,D9,7F,D4,8D,64,BE,23
485136,95,DA,5F,D4,8D,64,AA,23
485146,C8,DB,5F,D4,8D,64,B2,23
485156,EE,DC,5F,D4,8D,64,B6,23
485166,57,DD,5F,D4,8D,64,C8,23
485176,DD,DE,5F,D4,8D,64,CC,23
485186,B0,DF,5F,D4,8D,64,BE,23
485196,B4,D0,5F,D4,8D,64,B4,23
485206,BE,D1,5F,D4,8D,64,BC,23
485216,4E,D2,5F,D4,8D,64,BE,23
485226,33,D3,5F,D4,8D,64,C4,23
485237,29,D4,5F,D4,8D,64,B8,23
485247,5F,D5,5F,D4,8D,64,BA,23
485256,57,D6,5F,D4,8D,64,BE,23
485266,E8,D7,5F,D4,8D,64,C0,23
485276,D6,D8,5F,D4,8D,64,C2,23
485287,B4,D9,3F,D4,8D,64,B8,23
485296,17,DA,3F,D4,8D,64,AA,23
485316,92,DC,3F,D4,8D,64,C6,23
485326,D5,DD,3F,D4,8D,64,C8,23
485336,5F,DE,3F,D4,8D,64,CC,23
485346,2E,DF,3F,D4,8D,64,BC,23
485356,7E,D0,3F,D4,8D,64,B8,23
485366,B2,D1,3F,D4,8D,64,C4,23
485376,0A,D2,3F,D4,8D,64,CA,23
485386,DD,D3,3F,D4,8D,64,CE,23
485396,25,D4,3F,D4,8D,64,C0,23
485406,E5,D5,3F,D4,8D,64,BE,23
485416,7F,D6,3F,D4,8D,64,C0,23
485426,52,D7,3F,D4,8D,64,C4,23
485437,1C,D8,3F,D4,8D,64,CE,23
485447,56,D9,3F,D4,8D,64,CA,23
485456,D3,DA,3F,D4,8D,64,BC,23
485467,A8,DB,3F,D4,8D,64,C0,23
485476,8E,DC,3F,D4,8D,64,C4,23
485486,1A,DD,1F,D4,8D,64,C6,23
485496,1B,DE,1F,94,8D,64,BE,23
485506,B0,DF,1F,94,8D,64,B8,23
485516,3A,D0,1F,94,8D,64,CA,23
485527,CC,D1,1F,94,8D,64,D0,23
485536,20,D2,1F,94,8D,64,D0,23
485546,5F,D3,1F,94,8D,64,C8,23
485556,35,D4,1F,94,8D,64,BC,23
485566,67,D5,1F,94,8D,64,B8,23
485576,B5,D6,1F,94,8D,64,CA,23
485586,5C,D7,1F,94,8D,64,D8,23
485596,46,D8,1F,94,8D,64,DC,23
485606,C8,D9,1F,94,8D,64,CE,23
485616,E7,DA,1F,94,8D,64,C6,23
485627,62,DB,1F,94,8D,64,CA,23
485636,34,DC,1F,94,8D,64,C6,23
485647,57,DD,1F,94,8D,64,CE,23
485657,C1,DE,1F,94,8D,64,C8,23
485666,1A,DF,1F,94,8D,64,C6,23
485677,1E,D0,1F,94,8D,64,CC,23
485687,CC,D1,1F,94,8D,64,D0,23
485696,3C,D2,1F,94,8D,64,D2,23
485706,0B,D3,1F,94,8D,64,C6,23
485716,35,D4,1F,94,8D,64,BC,23
485726,BD,D5,1F,94,8D,64,CE,23
485736,8D,D6,1F,94,8D,64,CE,23
485746,30,D7,1F,94,8D,64,D2,23
485756,BA,D8,1F,94,8D,64,CE,23
485766,A4,D9,1F,94,8D,64,C4,23
485776,B3,DA,1F,94,8D,64,C8,23
485786,EE,DB,1F,94,8D,64,D0,23
485796,80,DC,1F,94,8D,64,D8,23
485806,DB,DD,1F,94,8D,64,D4,23
485816,F9,DE,1F,94,8D,64,CC,23
485826,1A,DF,1F,94,8D,64,C6,23
485836,02,D0,1F,94,8D,64,CE,23
485846,CC,D1,1F,94,8D,64,D0,23
485856,4C,D2,1F,94,8D,64,DA,23
485866,EB,D3,1F,94,8D,64,D6,23
485877,D7,D4,1F,94,8D,64,CE,23
485887,41,D5,1F,94,8D,64,DC,23
485896,6D,D6,1F,94,8D,64,DE,23
485906,40,D7,1F,94,8D,64,DA,23
485916,A6,D8,1F,94,8D,64,CC,23
485927,C8,D9,1F,94,8D,64,CE,23
485936,4F,DA,1F,94,8D,64,DA,23
485946,51,DB,3F,94,8D,64,D6,23
485956,14,DC,3F,94,8D,64,E8,23
485966,30,DD,3F,94,8D,64,DC,23
485976,5A,DE,3F,94,8D,64,C8,23
485986,59,DF,3F,94,8D,64,D2,23
485996,65,D0,3F,94,8D,64,DC,23
486006,34,D1,3F,94,8D,64,EA,23
486016,C4,D2,3F,94,8D,64,E8,23
486026,38,D3,3F,94,8D,64,DA,23
486036,E4,D4,3F,94,8D,64,D2,23
486046,FE,D5,3F,94,8D,64,DA,23
486056,95,D6,3F,94,8D,64,E4,23
486067,D4,D7,3F,94,8D,64,EA,23
486077,DD,D8,3F,94,8D,64,DC,23
486087,DF,D9,3F,94,8D,64,D4,23
486096,AB,DA,3F,94,8D,64,E2,23
486107,9A,DB,3F,94,8D,64,F0,23
486117,84,DC,3F,94,8D,64,F0,23
486127,1B,DD,3F,94,8D,64,EA,23
486137,D9,DE,3F,94,8D,64,E2,23
486146,11,DF,3F,94,8D,64,DE,23
486157,79,D0,3F,94,8D,64,DE,23
486167,0C,D1,3F,94,8D,64,EE,23
486176,B4,D2,3F,94,8D,64,E0,23
486186,EE,D3,5F,94,8D,64,D4,23
486196,EB,D4,3F,94,8D,64,E2,23
486206,D5,D5,3F,94,8D,64,EC,23
486216,17,D6,5F,94,8D,64,E4,23
486226,80,D7,3F,94,8D,64,E4,23
486236,BF,D8,5F,94,8D,64,CC,23
486246,53,D9,3F,94,8D,64,CE,23
486256,0C,DA,3F,94,8D,64,CE,23
486266,94,DB,5F,94,8D,64,EA,23
486277,52,DC,5F,94,8D,64,FE,23
486287,65,DD,5F,94,8D,64,F8,23
486296,CB,DE,5F,94,8D,64,FA,23
486306,DA,DF,3F,94,8D,64,F8,23
486317,AE,D0,3F,94,8D,64,FA,23
486327,C8,D1,3F,94,8D,64,F8,23
486336,5A,D2,5F,94,8D,64,EA,23
486347,39,D3,5F,94,8D,64,F0,23
486357,DD,D4,5F,94,8D,64,FC,23
486367,ED,D5,5F,94,8D,64,10,24
486376,F9,D6,5F,94,8D,64,16,24
486386,28,D7,5F,94,8D,64,00,24
486396,3C,D8,5F,94,8D,64,E6,23
486406,FA,D9,5F,94,8D,64,F8,23
486416,1F,DA,5F,94,8D,64,04,24
486426,32,DB,5F,94,8D,64,14,24
486436,78,DC,5F,94,8D,64,1A,24
486447,C3,DD,5F,94,8D,64,06,24
486456,55,DE,5F,94,8D,64,00,24
486467,AA,DF,5F,94,8D,64,08,24
486477,22,D0,5F,94,8D,64,18,24
486486,F5,D1,5F,D4,8D,64,00,24
486496,A3,D2,5F,D4,8D,64,FC,23
486506,EA,D3,5F,D4,8D,64,02,24
486516,2F,D4,5F,94,8D,64,0C,24
486527,29,D5,5F,94,8D,64,06,24
486536,70,D6,5F,D4,8D,64,08,24
486546,28,D7,7F,D4,8D,64,FE,23
486557,C0,D8,5F,94,8D,64,F4,23
486567,E6,D9,5F,94,8D,64,FA,23
486576,9D,DA,5F,94,8D,64,FC,23
486587,50,DB,5F,94,8D,64,FC,23
486597,1A,DC,5F,94,8D,64,F2,23
486607,BD,DD,5F,94,8D,64,EC,23
486617,EF,DE,5F,94,8D,64,FC,23
486627,AA,DF,5F,94,8D,64,08,24
486636,C9,D0,7F,94,8D,64,10,24
486646,E9,D1,7F,94,8D,64,FC,23
486657,F9,D2,7F,94,8D,64,EE,23
486667,A2,D3,7F,94,8D,64,F0,23
486677,C1,D4,5F,94,8D,64,FE,23
486686,DE,D5,7F,94,8D,64,0C,24
486696,82,D6,7F,94,8D,64,06,24
486706,10,D7,7F,D4,8D,64,FA,23
486716,13,D8,7F,94,8D,64,F8,23
486727,7D,D9,7F,94,8D,64,FA,23
486736,3E,DA,7F,94,8D,64,F8,23
486746,D7,DB,7F,94,8D,64,FE,23
486756,35,DC,7F,94,8D,64,EC,23
486766,56,DD,7F,94,8D,64,E4,23
486776,88,DE,7F,94,8D,64,EE,23
486786,FE,DF,7F,D4,8D,64,F8,23
486797,B2,D0,7F,D4,8D,64,FE,23
486807,15,D1,7F,94,8D,64,EE,23
486816,51,D2,7F,94,8D,64,F2,23
486827,BB,D3,7F,D4,8D,64,F6,23
486837,C1,D4,5F,94,8D,64,FE,23
486847,0D,D5,5F,94,8D,64,00,24
486857,EB,D6,5F,94,8D,64,F6,23
486866,02,D7,5F,94,8D,64,E4,23
486876,74,D8,5F,94,8D,64,EA,23
486887,78,D9,5F,94,8D,64,00,24
486896,27,DA,5F,94,8D,64,00,24
486907,EA,DB,5F,94,8D,64,00,24
486917,4E,DC,5F,94,8D,64,FC,23
486927,8B,DD,5F,94,8D,64,0A,24
486936,01,DE,5F,94,8D,64,0E,24
486946,26,DF,5F,94,8D,64,12,24
486956,E6,D0,5F,94,8D,64,0E,24
486967,C8,D1,5F,94,8D,64,00,24
486976,00,D2,5F,94,8D,64,06,24
486986,BB,D3,5F,94,8D,64,08,24
486996,9B,D4,5F,94,8D,64,12,24
487006,7D,D5,5F,94,8D,64,08,24
487016,19,D6,5F,94,8D,64,06,24
487026,44,D7,5F,94,8D,64,0A,24
487037,CE,D8,5F,94,8D,64,16,24
487047,BC,D9,5F,94,8D,64,16,24
487056,B7,DA,5F,94,8D,64,18,24
487067,BE,DB,5F,94,8D,64,0E,24
487077,E8,DC,5F,94,8D,64,02,24
487087,97,DD,5F,94,8D,64,08,24
487097,C5,DE,5F,94,8D,64,18,24
487107,11,DF,5F,94,8D,64,26,24
487117,41,D0,5F,94,8D,64,22,24
487127,A4,D1,5F,94,8D,64,0A,24
487136,D8,D2,5F,94,8D,64,12,24
487146,2B,D3,5F,94,8D,64,10,24
487156,88,D4,5F,94,8D,64,20,24
487167,C9,D5,5F,94,8D,64,16,24
487176,E5,D6,5F,94,8D,64,14,24
487186,80,D7,5F,94,8D,64,1C,24
487196,95,D8,5F,94,8D,64,28,24
487207,77,D9,5F,94,8D,64,30,24
487216,B8,DA,5F,94,8D,64,28,24
487227,66,DB,5F,94,8D,64,1A,24
487236,2C,DC,5F,94,8D,64,14,24
487247,4F,DD,5F,94,8D,64,1C,24
487256,A6,DE,5F,94,8D,64,22,24
487266,45,DF,5F,94,8D,64,28,24
487276,65,D0,5F,94,8D,64,24,24
487286,7C,D1,5F,94,8D,64,1E,24
487296,9F,D2,5F,94,8D,64,2E,24
487307,C4,D3,5F,94,8D,64,30,24
487327,FE,D5,5F,94,8D,64,22,24
487337,B1,D6,5F,94,8D,64,1A,24
487347,E3,D7,5F,94,8D,64,26,24
487357,05,D8,5F,94,8D,64,30,24
487367,3F,D9,5F,94,8D,64,3C,24
487377,28,DA,5F,94,8D,64,30,24
487387,05,DB,5F,94,8D,64,20,24
487397,53,DC,5F,94,8D,64,2C,24
487407,CC,DD,5F,94,8D,64,36,24
487416,0E,DE,5F,94,8D,64,3E,24
487427,11,DF,5F,94,8D,64,26,24
487437,1A,D0,5F,94,8D,64,1C,24
487447,57,D1,5F,94,8D,64,28,24
487457,5B,D2,5F,94,8D,64,38,24
487467,A8,D3,5F,94,8D,64,3A,24
487477,68,D4,5F,94,8D,64,30,24
487487,C6,D5,5F,94,8D,64,26,24
487496,32,D6,5F,94,8D,64,30,24
487506,57,D7,5F,94,8D,64,38,24
487516,3D,D8,5F,94,8D,64,34,24
487527,23,D9,5F,94,8D,64,3E,24
487536,10,DA,5F,94,8D,64,34,24
487546,D3,DB,3F,94,8D,64,2E,24
487556,65,DC,3F,94,8D,64,32,24
487566,F8,DD,3F,94,8D,64,4A,24
487576,44,DE,5F,94,8D,64,50,24
487586,37,DF,5F,94,8D,64,42,24
487597,CD,D0,5F,94,8D,64,38,24
487607,29,D1,3F,94,8D,64,3A,24
487616,D9,D2,3F,94,8D,64,38,24
487627,0E,D3,3F,94,8D,64,3C,24
487637,9A,D4,3F,94,8D,64,38,24
487647,C8,D5,3F,94,8D,64,3C,24
487656,4E,D6,3F,94,8D,64,40,24
487667,7F,D7,3F,94,8D,64,46,24
487677,41,D8,3F,94,8D,64,44,24
487687,99,D9,3F,94,8D,64,3A,24
487696,1E,DA,3F,94,8D,64,2E,24
487706,85,DB,3F,94,8D,64,42,24
487716,91,DC,3F,14,8D,64,4A,24
487726,D9,DD,3F,94,8C,64,50,24
487736,4E,DE,1F,94,8B,64,4A,24
487747,ED,DF,1F,54,8A,64,3E,24
487757,F7,D0,1F,54,89,64,40,24
487767,91,D1,1F,54,89,64,42,24
487776,AA,D2,1F,D4,88,64,42,24
487786,21,D3,DF,53,88,64,3E,24
487796,A4,D4,DF,53,87,64,2E,24
487807,9B,D5,BF,D3,86,64,2E,24
487817,DE,D6,BF,53,86,64,1E,24
487826,51,D7,BF,D3,85,64,1A,24
487836,57,D8,BF,13,85,64,20,24
487846,75,D9,9F,93,84,64,22,24
487855,25,DA,9F,D3,83,64,22,24
487866,C9,DB,9F,53,83,64,1C,24
487876,54,DC,9F,D3,82,64,12,24
487886,B0,DD,7F,13,82,64,12,24
487896,3A,DE,7F,13,82,64,16,24
487907,71,DF,7F,D3,81,64,28,24
487916,B4,D0,7F,93,81,64,30,24
487927,6B,D1,7F,53,81,64,42,24
487936,15,D2,7F,53,81,64,38,24
487947,3B,D3,7F,13,81,64,2A,24
487957,35,D4,7F,D3,80,64,26,24
487967,17,D5,7F,D3,80,64,2A,24
487976,8A,D6,7F,93,80,64,32,24
487986,50,D7,9F,53,80,64,36,24
487996,4F,D8,9F,13,80,64,36,24
488006,05,D9,9F,13,80,64,32,24
488016,51,DA,9F,D3,7F,64,42,24
488026,5F,DB,9F,93,7F,64,32,24
488036,79,DC,9F,93,7F,64,36,24
488046,CD,DD,9F,53,7F,64,26,24
488056,7A,DE,9F,13,7F,64,22,24
488066,C2,DF,9F,13,7F,64,16,24
488077,08,D0,9F,D3,7E,64,1A,24
488086,6B,D1,9F,93,7E,64,1C,24
488096,C0,D2,9F,93,7E,64,20,24
488106,EB,D3,9F,53,7E,64,0A,24
488116,42,D4,9F,13,7E,64,0E,24
488126,44,D5,9F,13,7E,64,04,24
488136,3C,D6,9F,D3,7D,64,20,24
488146,64,D7,9F,93,7D,64,28,24
488157,A6,D8,9F,53,7D,64,04,24
488166,6E,D9,9F,53,7D,64,F8,23
488176,3B,DA,9F,13,7D,64,CC,23
488186,74,DB,BF,D3,7C,64,EE,23
488197,61,DC,BF,93,7C,64,08,24
488207,60,DD,BF,93,7C,64,E8,23
488216,BC,DE,BF,53,7C,64,BC,23
488226,25,DF,BF,13,7C,64,8A,23
488236,3D,D0,BF,13,7C,64,82,23
488246,AD,D1,BF,D3,7B,64,AA,23
488256,1F,D2,BF,93,7B,64,90,23
488266,DF,D3,BF,93,7B,64,62,23
488276,FF,D4,BF,53,7B,64,44,23
488286,6B,D5,FF,13,7B,64,32,23
488296,D7,D6,FF,13,7B,64,28,23
488306,7C,D7,FF,D3,7A,64,26,23
488316,1C,D8,FF,93,7A,64,1E,23
488336,AC,DA,DF,53,7A,64,84,23
488346,5A,DB,FF,13,7A,64,CE,23
488356,1E,DC,FF,13,7A,64,22,24
488366,38,DD,FF,D3,79,64,5C,24
488376,60,DE,FF,93,79,64,78,24
488387,F2,DF,5F,54,79,64,70,24
488397,7B,D0,3F,54,79,64,4A,24
488407,15,D1,3F,14,79,64,1E,24
488416,FD,D2,3F,D4,78,64,EC,23
488426,03,D3,3F,D4,78,64,BC,23
488437,02,D4,3F,94,78,64,A4,23
488446,18,D5,3F,94,78,64,AC,23
488456,8D,D6,3F,54,78,64,DE,23
488467,2D,D7,3F,54,78,64,12,24
488477,C1,D8,3F,14,78,64,30,24
488486,FB,D9,3F,14,78,64,3C,24
488496,10,DA,3F,14,78,64,22,24
488506,32,DB,3F,14,78,64,02,24
488516,DA,DC,1F,14,78,64,DA,23
488527,59,DD,1F,14,78,64,C2,23
488536,D3,DE,1F,14,78,64,C6,23
488546,84,DF,1F,14,78,64,D2,23
488556,DB,D0,1F,14,78,64,E6,23
488566,A4,D1,FF,13,78,64,00,24
488576,E2,D2,FF,D3,77,64,06,24
488586,C2,D3,DF,D3,77,64,08,24
488597,A4,D4,DF,D3,77,64,FC,23
488606,7A,D5,DF,D3,77,64,E2,23
488616,0D,D6,DF,D3,77,64,DE,23
488626,74,D7,DF,D3,77,64,D4,23
488637,44,D8,BF,D3,77,64,CC,23
488647,EE,D9,BF,D3,77,64,D8,23
488656,89,DA,BF,D3,77,64,DC,23
488667,6F,DB,BF,D3,77,64,EA,23
488676,49,DC,BF,D3,77,64,EE,23
488686,B1,DD,9F,D3,77,64,E6,23
488696,27,DE,9F,D3,77,64,E0,23
488706,BB,DF,9F,D3,77,64,D2,23
488717,43,D0,9F,D3,77,64,CA,23
488727,01,D1,9F,D3,77,64,CE,23
488736,F1,D2,9F,D3,77,64,CC,23
488746,AA,D3,9F,D3,77,64,D2,23
488756,22,D4,9F,D3,77,64,D4,23
488766,6C,D5,9F,D3,77,64,D2,23
488776,64,D6,9F,D3,77,64,D6,23
488786,E5,D7,7F,D3,77,64,D0,23
488796,C7,D8,7F,D3,77,64,D0,23
488806,B5,D9,7F,D3,77,64,D0,23
488816,13,DA,7F,93,77,64,C6,23
488827,B2,DB,7F,93,77,64,CC,23
488836,E4,DC,7F,93,77,64,C0,23
488847,70,DD,5F,93,77,64,C2,23
488856,74,DE,5F,93,77,64,BE,23
488867,84,DF,5F,53,77,64,BA,23
488877,D4,D0,5F,53,77,64,BE,23
488886,B2,D1,5F,53,77,64,BC,23
488896,2E,D2,5F,53,77,64,B4,23
488906,C1,D3,5F,53,77,64,B4,23
488916,D9,D4,5F,53,77,64,AA,23
488926,AF,D5,5F,53,77,64,A8,23
488936,39,D6,3F,53,77,64,AE,23
488946,14,D7,3F,53,77,64,AA,23
488956,36,D8,3F,53,77,64,AA,23
488966,44,D9,3F,53,77,64,AA,23
488976,2C,DA,3F,53,77,64,9E,23
488986,82,DB,3F,53,77,64,A4,23
488996,E3,DC,3F,53,77,64,9C,23
489006,AB,DD,3F,53,77,64,A2,23
489016,3D,DE,3F,53,77,64,A4,23
489027,D1,DF,3F,53,77,64,9E,23
489036,DA,D0,3F,53,77,64,A4,23
489047,FB,D1,3F,53,77,64,9A,23
489056,43,D2,3F,53,77,64,94,23
489067,DC,D3,3F,53,77,64,9C,23
489077,54,D4,3F,53,77,64,9A,23
489087,9D,D5,1F,53,77,64,9E,23
489096,AD,D6,1F,53,77,64,9E,23
489106,80,D7,1F,53,77,64,9A,23
