frame,time,id,len,b0,b1,b2,b3,b4,b5,b6,b7
20552,116537,0x0AE,8,31,03,00,00,FF,00,00,02
20553,116541,0x0A8,8,DE,D9,BF,09,77,64,00,00
20553,116541,0x0A8,8,DE,D9,BF,09,77,64,00,00
20554,116541,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
20554,116541,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
20555,116543,0x0AF,4,83,72,00,00,00,00,00,00
20555,116543,0x0AF,4,83,72,00,00,00,00,00,00
20556,116547,0x0AD,8,41,E4,BF,FF,00,14,00,00
20556,116547,0x0AD,8,41,E4,BF,FF,00,14,00,00
20557,116547,0x0AE,8,3F,04,00,00,FF,00,00,02
20557,116547,0x0AE,8,3F,04,00,00,FF,00,00,02
20558,116551,0x0A8,8,81,DA,BF,09,77,64,00,00
20558,116551,0x0A8,8,81,DA,BF,09,77,64,00,00
20559,116551,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
20559,116551,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
20560,116553,0x0AF,4,83,73,01,01,00,00,52,00
20560,116553,0x0AF,4,83,73,01,01,00,00,52,00
20561,116557,0x0AD,8,74,E5,BF,FF,00,14,00,00
20561,116557,0x0AD,8,74,E5,BF,FF,00,14,00,00
20562,116557,0x0AE,8,C4,05,00,00,FF,00,00,02
20562,116557,0x0AE,8,C4,05,00,00,FF,00,00,02
20563,116560,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
20563,116560,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
20564,116561,0x0A8,8,4C,DB,BF,09,77,64,00,00
20564,116561,0x0A8,8,4C,DB,BF,09,77,64,00,00
20565,116563,0x0AF,4,83,74,01,01,82,0E,00,00
20565,116563,0x0AF,4,83,74,01,01,82,0E,00,00
20566,116567,0x0AD,8,6A,E6,BF,FF,00,14,00,00
20566,116567,0x0AD,8,6A,E6,BF,FF,00,14,00,00
20567,116567,0x0AE,8,9F,06,00,00,FF,00,00,02
20567,116567,0x0AE,8,9F,06,00,00,FF,00,00,02
20568,116571,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
20568,116571,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
20569,116571,0x0A8,8,52,DC,BF,09,77,64,00,00
20569,116571,0x0A8,8,52,DC,BF,09,77,64,00,00
20570,116573,0x0AF,4,83,75,00,00,00,00,00,00
20570,116573,0x0AF,4,83,75,00,00,00,00,00,00
20571,116577,0x0AD,8,35,E7,BF,FF,00,14,00,00
20571,116577,0x0AD,8,35,E7,BF,FF,00,14,00,00
20572,116577,0x0AE,8,0D,07,00,00,FF,00,00,02
20572,116577,0x0AE,8,0D,07,00,00,FF,00,00,02
20573,116581,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
20573,116581,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
20574,116581,0x0A8,8,41,DD,BF,09,77,64,00,00
20574,116581,0x0A8,8,41,DD,BF,09,77,64,00,00
20575,116583,0x0AF,4,83,76,00,00,00,00,00,00
20575,116584,0x0AF,4,83,76,00,00,00,00,00,00
20576,116587,0x0AD,8,A2,E8,BF,FF,00,14,00,00
20576,116587,0x0AD,8,A2,E8,BF,FF,00,14,00,00
20577,116587,0x0AE,8,7A,08,00,00,FF,00,00,02
20577,116587,0x0AE,8,7A,08,00,00,FF,00,00,02
20578,116591,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
20578,116591,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
20579,116591,0x0A8,8,F3,DE,BF,09,77,64,00,00
20579,116591,0x0A8,8,F3,DE,BF,09,77,64,00,00
20580,116594,0x0AF,4,83,77,FE,01,00,00,00,FF
20580,116594,0x0AF,4,83,77,FE,01,00,00,00,FF
20581,116597,0x0AD,8,A6,E9,BF,FF,00,14,00,00
20581,116597,0x0AD,8,A6,E9,BF,FF,00,14,00,00
20582,116597,0x0AE,8,92,09,00,00,FF,00,00,02
20582,116597,0x0AE,8,92,09,00,00,FF,00,00,02
20583,116601,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
20583,116601,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
20584,116601,0x0A8,8,7C,DF,BF,09,77,64,00,00
20584,116601,0x0A8,8,7C,DF,BF,09,77,64,00,00
20585,116604,0x0AF,4,83,78,FE,01,00,00,00,00
20585,116604,0x0AF,4,83,78,FE,01,00,00,00,00
20586,116607,0x0AD,8,F7,EA,BF,FF,00,14,00,00
20586,116607,0x0AD,8,F7,EA,BF,FF,00,14,00,00
20587,116607,0x0AE,8,EE,0A,00,00,FF,00,00,02
20587,116607,0x0AE,8,EE,0A,00,00,FF,00,00,02
20588,116611,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
20588,116611,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
20589,116611,0x0A8,8,14,D0,BF,09,77,64,00,00
20589,116611,0x0A8,8,14,D0,BF,09,77,64,00,00
20590,116614,0x0AF,4,83,79,00,00,00,00,00,00
20590,116614,0x0AF,4,83,79,00,00,00,00,00,00
20591,116617,0x0AD,8,42,EB,BF,FF,00,14,00,00
20591,116617,0x0AD,8,42,EB,BF,FF,00,14,00,00
20592,116617,0x0AE,8,4C,0B,00,00,FF,00,00,02
20592,116617,0x0AE,8,4C,0B,00,00,FF,00,00,02
20593,116621,0x0A8,8,6E,D1,BF,09,77,64,00,00
20593,116621,0x0A8,8,6E,D1,BF,09,77,64,00,00
20594,116621,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
20594,116621,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
20595,116624,0x0AF,4,83,7A,00,00,00,00,00,00
20595,116624,0x0AF,4,83,7A,00,00,00,00,00,00
20596,116627,0x0AD,8,2F,EC,BF,FF,00,14,00,00
20596,116627,0x0AD,8,2F,EC,BF,FF,00,14,00,00
20597,116627,0x0AE,8,F4,0C,00,00,FF,00,00,02
20597,116627,0x0AE,8,F4,0C,00,00,FF,00,00,02
20598,116631,0x0A8,8,82,D2,BF,09,77,64,00,00
20598,116631,0x0A8,8,82,D2,BF,09,77,64,00,00
20599,116631,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
20599,116631,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
20600,116635,0x0AF,4,83,7B,33,01,00,00,00,FF
20600,116635,0x0AF,4,83,7B,33,01,00,00,00,FF
20601,116637,0x0AD,8,5E,ED,BF,FF,00,14,00,00
20601,116637,0x0AD,8,5E,ED,BF,FF,00,14,00,00
20602,116637,0x0AE,8,97,0D,00,00,FF,00,00,02
20602,116637,0x0AE,8,97,0D,00,00,FF,00,00,02
20603,116640,0x0A8,8,6D,D3,BF,09,77,64,00,00
20603,116640,0x0A8,8,6D,D3,BF,09,77,64,00,00
20604,116641,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
20604,116641,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
20605,116645,0x0AF,4,83,7C,33,01,00,00,00,00
20605,116645,0x0AF,4,83,7C,33,01,00,00,00,00
20606,116647,0x0AD,8,84,EE,BF,FF,00,14,00,00
20606,116647,0x0AD,8,84,EE,BF,FF,00,14,00,00
20607,116647,0x0AE,8,AF,0E,00,00,FF,00,00,02
20607,116647,0x0AE,8,AF,0E,00,00,FF,00,00,02
20608,116651,0x0A8,8,C1,D4,BF,09,77,64,00,00
20608,116651,0x0A8,8,C1,D4,BF,09,77,64,00,00
20609,116651,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
20609,116651,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
20610,116655,0x0AF,4,83,7D,00,00,00,00,00,00
20610,116655,0x0AF,4,83,7D,00,00,00,00,00,00
20611,116657,0x0AD,8,D5,EF,BF,FF,00,14,00,00
20611,116657,0x0AD,8,D5,EF,BF,FF,00,14,00,00
20612,116657,0x0AE,8,4D,0F,00,00,FF,00,00,02
20612,116657,0x0AE,8,4D,0F,00,00,FF,00,00,02
20613,116661,0x0A8,8,AB,D5,BF,09,77,64,00,00
20613,116661,0x0A8,8,AB,D5,BF,09,77,64,00,00
20614,116661,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
20614,116661,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
20615,116665,0x0AF,4,83,7E,00,00,00,00,00,00
20615,116665,0x0AF,4,83,7E,00,00,00,00,00,00
20616,116667,0x0AD,8,48,E0,BF,FF,00,14,00,00
20616,116667,0x0AD,8,48,E0,BF,FF,00,14,00,00
20617,116667,0x0AE,8,FA,00,00,00,FF,00,00,02
20617,116667,0x0AE,8,FA,00,00,00,FF,00,00,02
20618,116671,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
20618,116671,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
20619,116671,0x0A8,8,9B,D6,BF,09,77,64,00,00
20619,116671,0x0A8,8,9B,D6,BF,09,77,64,00,00
20620,116675,0x0AF,4,83,7F,00,00,00,00,00,00
20620,116675,0x0AF,4,83,7F,00,00,00,00,00,00
20621,116677,0x0AD,8,86,E1,BF,FF,00,14,00,00
20621,116677,0x0AD,8,86,E1,BF,FF,00,14,00,00
20622,116677,0x0AE,8,15,01,00,00,FF,00,00,02
20622,116677,0x0AE,8,15,01,00,00,FF,00,00,02
20623,116681,0x0A8,8,8E,D7,BF,09,77,64,00,00
20623,116681,0x0A8,8,8E,D7,BF,09,77,64,00,00
20624,116681,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
20624,116681,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
20625,116686,0x0AF,4,83,70,00,00,00,00,00,00
20625,116686,0x0AF,4,83,70,00,00,00,00,00,00
20626,116687,0x0AD,8,62,E2,BF,FF,00,14,00,00
20626,116687,0x0AD,8,62,E2,BF,FF,00,14,00,00
20627,116687,0x0AE,8,14,02,00,00,FF,00,00,02
20627,116687,0x0AE,8,14,02,00,00,FF,00,00,02
20628,116691,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
20628,116691,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
20629,116691,0x0A8,8,AC,D8,BF,09,77,64,00,00
20629,116691,0x0A8,8,AC,D8,BF,09,77,64,00,00
20630,116696,0x0AF,4,83,71,41,01,00,00,00,00
20630,116696,0x0AF,4,83,71,41,01,00,00,00,00
20631,116697,0x0AD,8,E3,E3,BF,FF,00,14,00,00
20631,116697,0x0AD,8,E3,E3,BF,FF,00,14,00,00
20632,116697,0x0AE,8,31,03,00,00,FF,00,00,02
20632,116697,0x0AE,8,31,03,00,00,FF,00,00,02
20633,116701,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
20633,116701,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
20634,116701,0x0A8,8,DE,D9,BF,09,77,64,00,00
20634,116701,0x0A8,8,DE,D9,BF,09,77,64,00,00
20635,116706,0x0AF,4,83,72,41,01,00,00,00,00
20635,116706,0x0AF,4,83,72,41,01,00,00,00,00
20636,116707,0x0AD,8,41,E4,BF,FF,00,14,00,00
20636,116707,0x0AD,8,41,E4,BF,FF,00,14,00,00
20637,116707,0x0AE,8,3F,04,00,00,FF,00,00,02
20637,116707,0x0AE,8,3F,04,00,00,FF,00,00,02
20638,116710,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
20638,116710,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
20639,116711,0x0A8,8,81,DA,BF,09,77,64,00,00
20639,116711,0x0A8,8,81,DA,BF,09,77,64,00,00
20640,116716,0x0AF,4,83,73,00,00,00,00,00,00
20640,116716,0x0AF,4,83,73,00,00,00,00,00,00
20641,116717,0x0AD,8,74,E5,BF,FF,00,14,00,00
20641,116717,0x0AD,8,74,E5,BF,FF,00,14,00,00
20642,116717,0x0AE,8,C4,05,00,00,FF,00,00,02
20642,116717,0x0AE,8,C4,05,00,00,FF,00,00,02
20643,116721,0x0A8,8,4C,DB,BF,09,77,64,00,00
20643,116721,0x0A8,8,4C,DB,BF,09,77,64,00,00
20644,116721,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
20644,116721,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
20645,116727,0x0AD,8,6A,E6,BF,FF,00,14,00,00
20645,116727,0x0AD,8,6A,E6,BF,FF,00,14,00,00
20646,116727,0x0AE,8,9F,06,00,00,FF,00,00,02
20646,116727,0x0AE,8,9F,06,00,00,FF,00,00,02
20647,116727,0x0AF,4,83,74,00,00,FF,00,00,02
20647,116727,0x0AF,4,83,74,00,00,FF,00,00,02
20648,116731,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
20648,116731,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
20649,116731,0x0A8,8,52,DC,BF,09,77,64,00,00
20649,116731,0x0A8,8,52,DC,BF,09,77,64,00,00
20650,116737,0x0AD,8,35,E7,BF,FF,00,14,00,00
20650,116737,0x0AD,8,35,E7,BF,FF,00,14,00,00
20651,116737,0x0AE,8,0D,07,00,00,FF,00,00,02
20651,116737,0x0AE,8,0D,07,00,00,FF,00,00,02
20652,116737,0x0AF,4,83,75,BE,01,FF,00,00,02
20652,116737,0x0AF,4,83,75,BE,01,FF,00,00,02
20653,116741,0x0A8,8,41,DD,BF,09,77,64,00,00
20653,116741,0x0A8,8,41,DD,BF,09,77,64,00,00
20654,116741,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
20654,116741,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
20655,116747,0x0AD,8,A2,E8,BF,FF,00,14,00,00
20655,116747,0x0AD,8,A2,E8,BF,FF,00,14,00,00
20656,116747,0x0AE,8,7A,08,00,00,FF,00,00,02
20656,116747,0x0AE,8,7A,08,00,00,FF,00,00,02
20657,116747,0x0AF,4,83,76,BE,01,FF,00,00,02
20657,116747,0x0AF,4,83,76,BE,01,FF,00,00,02
20658,116751,0x0A8,8,F3,DE,BF,09,77,64,00,00
20658,116751,0x0A8,8,F3,DE,BF,09,77,64,00,00
20659,116751,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
20659,116751,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
20660,116757,0x0AD,8,A6,E9,BF,FF,00,14,00,00
20660,116757,0x0AD,8,A6,E9,BF,FF,00,14,00,00
20661,116757,0x0AE,8,92,09,00,00,FF,00,00,02
20661,116757,0x0AE,8,92,09,00,00,FF,00,00,02
20662,116757,0x0AF,4,83,77,00,00,00,00,00,00
20662,116757,0x0AF,4,83,77,00,00,00,00,00,00
20663,116760,0x0A8,8,7C,DF,BF,09,77,64,00,00
20663,116760,0x0A8,8,7C,DF,BF,09,77,64,00,00
20664,116761,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
20664,116761,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
20665,116767,0x0AD,8,F7,EA,BF,FF,00,14,00,00
20665,116767,0x0AD,8,F7,EA,BF,FF,00,14,00,00
20666,116767,0x0AE,8,EE,0A,00,00,FF,00,00,02
20666,116767,0x0AE,8,EE,0A,00,00,FF,00,00,02
20667,116768,0x0AF,4,83,78,41,01,00,20,00,54
20667,116768,0x0AF,4,83,78,41,01,00,20,00,54
20668,116771,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
20668,116771,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
20669,116771,0x0A8,8,14,D0,BF,09,77,64,00,00
20669,116771,0x0A8,8,14,D0,BF,09,77,64,00,00
20670,116777,0x0AD,8,42,EB,BF,FF,00,14,00,00
20670,116777,0x0AD,8,42,EB,BF,FF,00,14,00,00
20671,116777,0x0AE,8,4C,0B,00,00,FF,00,00,02
20671,116777,0x0AE,8,4C,0B,00,00,FF,00,00,02
20672,116778,0x0AF,4,83,79,41,01,00,00,00,00
20672,116778,0x0AF,4,83,79,41,01,00,00,00,00
20673,116781,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
20673,116781,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
20674,116782,0x0A8,8,6E,D1,BF,09,77,64,00,00
20674,116782,0x0A8,8,6E,D1,BF,09,77,64,00,00
20675,116787,0x0AD,8,2F,EC,BF,FF,00,14,00,00
20675,116787,0x0AD,8,2F,EC,BF,FF,00,14,00,00
20676,116787,0x0AE,8,F4,0C,00,00,FF,00,00,02
20676,116787,0x0AE,8,F4,0C,00,00,FF,00,00,02
20677,116788,0x0AF,4,83,7A,00,00,00,00,00,00
20677,116788,0x0AF,4,83,7A,00,00,00,00,00,00
20678,116791,0x0A8,8,82,D2,BF,09,77,64,00,00
20678,116791,0x0A8,8,82,D2,BF,09,77,64,00,00
20679,116791,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
20679,116791,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
20680,116797,0x0AD,8,5E,ED,BF,FF,00,14,00,00
20680,116797,0x0AD,8,5E,ED,BF,FF,00,14,00,00
20681,116797,0x0AE,8,97,0D,00,00,FF,00,00,02
20681,116797,0x0AE,8,97,0D,00,00,FF,00,00,02
20682,116798,0x0AF,4,83,7B,00,00,00,00,00,00
20682,116798,0x0AF,4,83,7B,00,00,00,00,00,00
20683,116800,0x0A8,8,6D,D3,BF,09,77,64,00,00
20683,116800,0x0A8,8,6D,D3,BF,09,77,64,00,00
20684,116801,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
20684,116801,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
20685,116807,0x0AD,8,84,EE,BF,FF,00,14,00,00
20685,116807,0x0AD,8,84,EE,BF,FF,00,14,00,00
20686,116807,0x0AE,8,AF,0E,00,00,FF,00,00,02
20686,116807,0x0AE,8,AF,0E,00,00,FF,00,00,02
20687,116809,0x0AF,4,83,7C,41,01,00,00,00,00
20687,116809,0x0AF,4,83,7C,41,01,00,00,00,00
20688,116811,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
20688,116811,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
20689,116811,0x0A8,8,C1,D4,BF,09,77,64,00,00
20689,116811,0x0A8,8,C1,D4,BF,09,77,64,00,00
20690,116817,0x0AD,8,D5,EF,BF,FF,00,14,00,00
20690,116817,0x0AD,8,D5,EF,BF,FF,00,14,00,00
20691,116817,0x0AE,8,4D,0F,00,00,FF,00,00,02
20691,116817,0x0AE,8,4D,0F,00,00,FF,00,00,02
20692,116819,0x0AF,4,83,7D,41,01,00,00,00,00
20692,116819,0x0AF,4,83,7D,41,01,00,00,00,00
20693,116821,0x0A8,8,AB,D5,BF,09,77,64,00,00
20693,116821,0x0A8,8,AB,D5,BF,09,77,64,00,00
20694,116821,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
20694,116821,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
20695,116827,0x0AD,8,48,E0,BF,FF,00,14,00,00
20695,116827,0x0AD,8,48,E0,BF,FF,00,14,00,00
20696,116827,0x0AE,8,FA,00,00,00,FF,00,00,02
20696,116827,0x0AE,8,FA,00,00,00,FF,00,00,02
20697,116829,0x0AF,4,83,7E,00,00,00,00,00,00
20697,116829,0x0AF,4,83,7E,00,00,00,00,00,00
20698,116831,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
20698,116831,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
20699,116831,0x0A8,8,9B,D6,BF,09,77,64,00,00
20699,116831,0x0A8,8,9B,D6,BF,09,77,64,00,00
20700,116837,0x0AD,8,86,E1,BF,FF,00,14,00,00
20700,116837,0x0AD,8,86,E1,BF,FF,00,14,00,00
20701,116837,0x0AE,8,15,01,00,00,FF,00,00,02
20701,116837,0x0AE,8,15,01,00,00,FF,00,00,02
20702,116839,0x0AF,4,83,7F,00,00,00,00,00,00
20702,116839,0x0AF,4,83,7F,00,00,00,00,00,00
20703,116841,0x0A8,8,8E,D7,BF,09,77,64,00,00
20703,116841,0x0A8,8,8E,D7,BF,09,77,64,00,00
20704,116841,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
20704,116841,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
20705,116847,0x0AD,8,62,E2,BF,FF,00,14,00,00
20705,116847,0x0AD,8,62,E2,BF,FF,00,14,00,00
20706,116847,0x0AE,8,14,02,00,00,FF,00,00,02
20706,116847,0x0AE,8,14,02,00,00,FF,00,00,02
20707,116850,0x0AF,4,83,70,BE,01,00,00,00,00
20707,116850,0x0AF,4,83,70,BE,01,00,00,00,00
20708,116851,0x0A8,8,AC,D8,BF,09,77,64,00,00
20708,116862,0x0A8,8,AC,D8,BF,09,77,64,00,00
20709,116862,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
20709,116862,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
20710,116867,0x0AD,8,41,E4,BF,FF,00,14,00,00
20710,116867,0x0AD,8,41,E4,BF,FF,00,14,00,00
20711,116867,0x0AE,8,3F,04,00,00,FF,00,00,02
20711,116867,0x0AE,8,3F,04,00,00,FF,00,00,02
20712,116870,0x0AF,4,83,72,00,00,00,00,00,00
20712,116870,0x0AF,4,83,72,00,00,00,00,00,00
20713,116871,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
20713,116871,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
20714,116871,0x0A8,8,81,DA,BF,09,77,64,00,00
20714,116871,0x0A8,8,81,DA,BF,09,77,64,00,00
20715,116877,0x0AD,8,74,E5,BF,FF,00,14,00,00
20715,116877,0x0AD,8,74,E5,BF,FF,00,14,00,00
20716,116877,0x0AE,8,C4,05,00,00,FF,00,00,02
20716,116877,0x0AE,8,C4,05,00,00,FF,00,00,02
20717,116880,0x0A8,8,4C,DB,BF,09,77,64,00,00
20717,116880,0x0A8,8,4C,DB,BF,09,77,64,00,00
20718,116881,0x0AF,4,83,73,00,00,77,64,00,00
20718,116881,0x0AF,4,83,73,00,00,77,64,00,00
20719,116881,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
20719,116881,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
20720,116887,0x0AD,8,6A,E6,BF,FF,00,14,00,00
20720,116887,0x0AD,8,6A,E6,BF,FF,00,14,00,00
20721,116887,0x0AE,8,9F,06,00,00,FF,00,00,02
20721,116887,0x0AE,8,9F,06,00,00,FF,00,00,02
20722,116891,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
20722,116891,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
20723,116891,0x0A8,8,52,DC,BF,09,77,64,00,00
20723,116891,0x0A8,8,52,DC,BF,09,77,64,00,00
20724,116891,0x0AF,4,83,74,44,01,77,64,00,00
20724,116891,0x0AF,4,83,74,44,01,77,64,00,00
20725,116897,0x0AD,8,35,E7,BF,FF,00,14,00,00
20725,116897,0x0AD,8,35,E7,BF,FF,00,14,00,00
20726,116897,0x0AE,8,0D,07,00,00,FF,00,00,02
20726,116897,0x0AE,8,0D,07,00,00,FF,00,00,02
20727,116901,0x0AF,4,83,75,44,01,00,00,00,00
20727,116901,0x0AF,4,83,75,44,01,00,00,00,00
20728,116901,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
20728,116901,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
20729,116901,0x0A8,8,41,DD,BF,09,77,64,00,00
20729,116901,0x0A8,8,41,DD,BF,09,77,64,00,00
20730,116907,0x0AD,8,A2,E8,BF,FF,00,14,00,00
20730,116907,0x0AD,8,A2,E8,BF,FF,00,14,00,00
20731,116907,0x0AE,8,7A,08,00,00,FF,00,00,02
20731,116907,0x0AE,8,7A,08,00,00,FF,00,00,02
20732,116911,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
20732,116911,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
20733,116911,0x0A8,8,F3,DE,BF,09,77,64,00,00
20733,116911,0x0A8,8,F3,DE,BF,09,77,64,00,00
20734,116911,0x0AF,4,83,76,00,00,F0,83,21,88
20734,116911,0x0AF,4,83,76,00,00,F0,83,21,88
20735,116917,0x0AD,8,A6,E9,BF,FF,00,14,00,00
20735,116917,0x0AD,8,A6,E9,BF,FF,00,14,00,00
20736,116917,0x0AE,8,92,09,00,00,FF,00,00,02
20736,116917,0x0AE,8,92,09,00,00,FF,00,00,02
20737,116921,0x0A8,8,7C,DF,BF,09,77,64,00,00
20737,116921,0x0A8,8,7C,DF,BF,09,77,64,00,00
20738,116921,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
20738,116921,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
20739,116921,0x0AF,4,83,77,00,00,00,00,00,00
20739,116921,0x0AF,4,83,77,00,00,00,00,00,00
20740,116927,0x0AD,8,F7,EA,BF,FF,00,14,00,00
20740,116927,0x0AD,8,F7,EA,BF,FF,00,14,00,00
20741,116927,0x0AE,8,EE,0A,00,00,FF,00,00,02
20741,116927,0x0AE,8,EE,0A,00,00,FF,00,00,02
20742,116931,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
20742,116931,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
20743,116931,0x0A8,8,14,D0,BF,09,77,64,00,00
20743,116931,0x0A8,8,14,D0,BF,09,77,64,00,00
20744,116932,0x0AF,4,83,78,00,00,F0,83,21,88
20744,116932,0x0AF,4,83,78,00,00,F0,83,21,88
20745,116936,0x0AD,8,42,EB,BF,FF,00,14,00,00
20745,116937,0x0AD,8,42,EB,BF,FF,00,14,00,00
20746,116937,0x0AE,8,4C,0B,00,00,FF,00,00,02
20746,116937,0x0AE,8,4C,0B,00,00,FF,00,00,02
20747,116941,0x0A8,8,6E,D1,BF,09,77,64,00,00
20747,116941,0x0A8,8,6E,D1,BF,09,77,64,00,00
20748,116941,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
20748,116941,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
20749,116942,0x0AF,4,83,79,00,00,00,00,00,00
20749,116942,0x0AF,4,83,79,00,00,00,00,00,00
20750,116947,0x0AD,8,2F,EC,BF,FF,00,14,00,00
20750,116947,0x0AD,8,2F,EC,BF,FF,00,14,00,00
20751,116947,0x0AE,8,F4,0C,00,00,FF,00,00,02
20751,116947,0x0AE,8,F4,0C,00,00,FF,00,00,02
20752,116950,0x0A8,8,82,D2,BF,09,77,64,00,00
20752,116950,0x0A8,8,82,D2,BF,09,77,64,00,00
20753,116951,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
20753,116951,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
20754,116952,0x0AF,4,83,7A,42,01,00,00,00,00
20754,116952,0x0AF,4,83,7A,42,01,00,00,00,00
20755,116957,0x0AD,8,5E,ED,BF,FF,00,14,00,00
20755,116957,0x0AD,8,5E,ED,BF,FF,00,14,00,00
20756,116957,0x0AE,8,97,0D,00,00,FF,00,00,02
20756,116957,0x0AE,8,97,0D,00,00,FF,00,00,02
20757,116960,0x0A8,8,6D,D3,BF,09,77,64,00,00
20757,116960,0x0A8,8,6D,D3,BF,09,77,64,00,00
20758,116961,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
20758,116961,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
20759,116962,0x0AF,4,83,7B,42,01,00,00,00,00
20759,116962,0x0AF,4,83,7B,42,01,00,00,00,00
20760,116967,0x0AD,8,84,EE,BF,FF,00,14,00,00
20760,116967,0x0AD,8,84,EE,BF,FF,00,14,00,00
20761,116967,0x0AE,8,AF,0E,00,00,FF,00,00,02
20761,116967,0x0AE,8,AF,0E,00,00,FF,00,00,02
20762,116971,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
20762,116971,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
20763,116971,0x0A8,8,C1,D4,BF,09,77,64,00,00
20763,116971,0x0A8,8,C1,D4,BF,09,77,64,00,00
