time,b0,b1,b2,b3,b4,b5,b6,b7
347714,1C,DB,DF,12,80,64,F6,1A
347725,26,DC,DF,12,80,64,F0,1A
347746,0B,DE,DF,12,80,64,EA,1A
347766,34,D0,DF,12,80,64,FE,1A
347784,BC,D2,DF,12,80,64,18,1B
347804,42,D4,FF,12,80,64,FA,1A
347826,94,D6,FF,12,80,64,E0,1A
347844,2F,D8,FF,12,80,64,FA,1A
347853,A1,D9,DF,D2,7F,64,06,1B
347864,56,DA,DF,D2,7F,64,1A,1B
347874,A3,DB,DF,D2,7F,64,1E,1B
347884,79,DC,DF,D2,7F,64,08,1B
347894,E4,DD,DF,D2,7F,64,F6,1A
347904,5D,DE,FF,D2,7F,64,EE,1A
347914,CE,DF,FF,D2,7F,64,EC,1A
347924,62,D0,FF,D2,7F,64,FA,1A
347934,B2,D1,FF,D2,7F,64,02,1B
347944,66,D2,FF,D2,7F,64,06,1B
347954,DD,D3,FF,D2,7F,64,08,1B
347964,18,D4,FF,92,7F,64,06,1B
347974,56,D5,FF,92,7F,64,00,1B
347993,73,D7,FF,92,7F,64,00,1B
348005,51,D8,FF,92,7F,64,00,1B
348014,F9,D9,FF,92,7F,64,F0,1A
348024,0E,DA,FF,92,7F,64,EC,1A
348033,53,DB,FF,92,7F,64,F4,1A
348044,ED,DC,FF,12,7F,64,04,1B
348054,23,DD,FF,12,7E,64,0C,1B
348064,8D,DE,FF,12,7E,64,0E,1B
348074,AA,DF,FF,12,7D,64,06,1B
348084,87,D0,FF,92,7C,64,FA,1A
348094,5A,D1,FF,92,7C,64,D6,1A
348114,D3,D3,DF,92,7A,64,AE,1A
348124,37,D4,DF,52,7A,64,9E,1A
348134,09,D5,DF,52,7A,64,90,1A
348157,22,D7,9F,92,79,64,4E,1A
348177,8F,D9,9F,52,79,64,F4,19
348196,41,DB,9F,12,79,64,AC,19
348216,79,DD,5F,12,79,64,CC,19
348234,7D,DF,5F,12,79,64,5C,1A
348245,7D,D0,5F,12,79,64,92,1A
348266,39,D2,5F,D2,78,64,10,1B
348286,3D,D4,5F,D2,78,64,2C,1B
348304,44,D6,DF,D3,78,64,F4,1A
348314,D2,D7,DF,D3,78,64,DE,1A
348324,10,D8,DF,D3,78,64,CE,1A
348334,7E,D9,DF,D3,78,64,CC,1A
348344,AD,DA,DF,D3,78,64,D6,1A
348354,D4,DB,9F,13,79,64,EA,1A
348376,20,DD,9F,53,79,64,FC,1A
348394,67,DF,9F,D3,79,64,FC,1A
348404,D9,D0,FF,D3,79,64,F2,1A
348427,3F,D2,FF,D3,7A,64,EE,1A
348444,A4,D4,FF,53,7B,64,DE,1A
348454,B4,D5,FF,D3,7B,64,DE,1A
348464,C3,D6,FF,53,7C,64,EE,1A
348474,F0,D7,FF,53,7C,64,0C,1B
348484,47,D8,FF,D3,7C,64,2C,1B
348494,A8,D9,FF,53,7D,64,42,1B
348504,3B,DA,FF,D3,7D,64,3E,1B
348514,2E,DB,FF,D3,7D,64,2A,1B
348524,40,DC,FF,13,7E,64,0A,1B
348546,F8,DE,FF,53,7E,64,0C,1B
348566,4A,D0,1F,D4,7E,64,0E,1B
348586,E4,D2,1F,D4,7E,64,0A,1B
348607,61,D4,1F,D4,7E,64,F8,1A
348624,73,D6,1F,D4,7E,64,F4,1A
348634,5E,D7,1F,D4,7E,64,F0,1A
348644,EC,D8,1F,D4,7E,64,E8,1A
348654,A9,D9,1F,D4,7E,64,DC,1A
348677,6F,DB,1F,D4,7E,64,D2,1A
348693,B5,DD,1F,D4,7E,64,F6,1A
348704,CF,DE,BF,D3,7E,64,02,1B
348714,78,DF,BF,D3,7E,64,06,1B
348724,9E,D0,BF,D3,7E,64,F8,1A
348734,88,D1,BF,D3,7E,64,F2,1A
348744,14,D2,BF,D3,7E,64,FA,1A
348766,25,D4,BF,D3,7E,64,16,1B
348786,47,D6,BF,D3,7E,64,12,1B
348804,63,D8,7F,D3,7E,64,16,1B
348814,7D,D9,7F,D3,7E,64,1C,1B
348834,24,DB,7F,D3,7E,64,3A,1B
348844,D8,DC,7F,D3,7E,64,48,1B
348854,CB,DD,7F,D3,7E,64,48,1B
348864,65,DE,7F,D3,7E,64,4A,1B
348887,2A,D0,7F,D3,7E,64,56,1B
348904,B7,D2,5F,D3,7E,64,4E,1B
348927,71,D4,7F,D3,7E,64,2E,1B
348944,47,D6,7F,D3,7E,64,24,1B
348967,DC,D8,5F,D3,7E,64,10,1B
348984,3D,DA,5F,93,7E,64,D6,1A
348994,EC,DB,5F,93,7D,64,C0,1A
349004,81,DC,3F,53,7D,64,BC,1A
349014,38,DD,3F,53,7D,64,C2,1A
349036,7D,DF,3F,13,7B,64,B4,1A
349056,C3,D1,DF,92,7A,64,9C,1A
349074,BB,D3,DF,52,79,64,48,1A
349094,34,D5,DF,D2,78,64,F4,19
349104,F2,D6,9F,D2,78,64,D4,19
349113,95,D7,9F,D2,78,64,BE,19
349124,D9,D8,9F,D2,78,64,D6,19
349134,F3,D9,9F,D2,78,64,1E,1A
349144,3E,DA,9F,D2,78,64,64,1A
349154,7A,DB,3F,D2,78,64,A6,1A
349164,6D,DC,1F,D2,78,64,DC,1A
349174,DB,DD,1F,D2,78,64,14,1B
349184,A7,DE,1F,92,78,64,36,1B
349194,64,DF,FF,91,78,64,36,1B
349205,15,D0,FF,D2,78,64,22,1B
349214,77,D1,DF,D2,78,64,08,1B
349237,FE,D3,FF,D2,78,64,DE,1A
349256,3C,D5,1F,D3,78,64,CE,1A
349275,DD,D7,1F,D3,78,64,D8,1A
349294,1D,D9,1F,53,79,64,E4,1A
349304,BF,DA,3F,D3,79,64,E6,1A
349314,E8,DB,3F,53,7A,64,E2,1A
349324,F6,DC,3F,53,7A,64,E2,1A
349334,E0,DD,3F,D3,7A,64,DA,1A
349345,65,DE,3F,53,7B,64,CA,1A
349354,D4,DF,5F,D3,7B,64,BE,1A
349364,0A,D0,5F,D3,7B,64,C2,1A
349374,8C,D1,5F,53,7C,64,DC,1A
349384,43,D2,5F,D3,7C,64,06,1B
349394,3C,D3,5F,D3,7C,64,1E,1B
349404,20,D4,7F,D3,7C,64,28,1B
349414,79,D5,5F,D3,7C,64,34,1B
349424,3C,D6,5F,D3,7B,64,08,1B
349434,5B,D7,5F,D3,7B,64,E4,1A
349454,AC,D9,9F,13,7B,64,C2,1A
349464,EF,DA,9F,13,7B,64,C0,1A
349474,C8,DB,9F,D3,7A,64,C0,1A
349485,4E,DC,9F,53,7A,64,B2,1A
349505,12,DE,7F,13,7A,64,BA,1A
349526,94,D0,7F,93,78,64,D2,1A
349544,72,D2,7F,93,78,64,DA,1A
349554,AA,D3,7F,53,78,64,D2,1A
349564,AE,D4,7F,53,78,64,CE,1A
349574,00,D5,7F,53,78,64,D8,1A
349584,6B,D6,7F,53,78,64,E6,1A
349594,C1,D7,5F,53,78,64,E0,1A
349605,C8,D8,5F,53,78,64,D6,1A
349626,31,DA,3F,53,78,64,BA,1A
349644,75,DC,3F,D3,77,64,BC,1A
349664,51,DE,1F,D3,77,64,DC,1A
349674,F5,DF,1F,D3,77,64,EA,1A
349684,11,D0,1F,D3,77,64,F0,1A
349694,8F,D1,FF,D2,77,64,F0,1A
349704,3C,D2,1F,D3,77,64,DE,1A
349714,0B,D3,1F,D3,77,64,CA,1A
349725,59,D4,1F,D3,77,64,BA,1A
349747,A9,D6,1F,D3,77,64,C4,1A
349766,C1,D8,FF,D2,77,64,EA,1A
349784,10,DA,FF,D2,77,64,F8,1A
349794,BA,DB,DF,D2,77,64,EA,1A
349805,A4,DC,1F,D3,77,64,D2,1A
349814,FD,DD,1F,D3,77,64,BC,1A
349824,1B,DE,1F,D3,77,64,B2,1A
349834,AC,DF,1F,D3,77,64,B6,1A
349844,3A,D0,1F,D3,77,64,C6,1A
349865,50,D2,DF,D2,77,64,EC,1A
349886,A7,D4,DF,D2,77,64,F2,1A
349907,4D,D6,FF,D2,77,64,C4,1A
349927,44,D8,1F,D3,77,64,B2,1A
349944,DF,DA,1F,D3,77,64,CE,1A
349954,CA,DB,DF,D2,77,64,E2,1A
349964,9C,DC,DF,D2,77,64,EE,1A
349974,8F,DD,DF,D2,77,64,EE,1A
349984,69,DE,DF,D2,77,64,E0,1A
349994,65,DF,DF,D2,77,64,CA,1A
350004,20,D0,FF,D2,77,64,B6,1A
350014,F2,D1,FF,D2,77,64,AA,1A
350024,B6,D2,FF,D2,77,64,B6,1A
350034,F3,D3,FF,D2,77,64,C8,1A
350045,BF,D4,FF,D2,77,64,D8,1A
350064,D7,D6,BF,D2,77,64,EE,1A
350074,D1,D7,BF,D2,77,64,DC,1A
350085,47,D8,BF,D2,77,64,C2,1A
350094,CB,D9,BF,D2,77,64,B2,1A
350104,86,DA,DF,D2,77,64,AA,1A
350114,6F,DB,DF,D2,77,64,AC,1A
350124,6D,DC,DF,D2,77,64,AE,1A
350134,9E,DD,DF,D2,77,64,BE,1A
350144,42,DE,DF,D2,77,64,D6,1A
350154,98,DF,BF,D2,77,64,F2,1A
350164,EC,D0,BF,D2,77,64,F0,1A
350325,ED,D0,DF,D2,77,64,DA,1A
350827,C2,D2,DF,D2,77,64,96,1A
351086,73,DC,9F,52,78,64,B0,1A
351104,EE,DE,BF,92,78,64,A0,1A
351114,1E,DF,BF,92,78,64,98,1A
351124,1F,D0,BF,D2,78,64,96,1A
351134,FA,D1,BF,52,79,64,9A,1A
351144,51,D2,BF,52,79,64,A6,1A
351154,00,D3,BF,D2,79,64,B0,1A
351164,2A,D4,BF,52,7A,64,B6,1A
351174,BD,D5,DF,92,7A,64,B2,1A
351184,68,D6,DF,D2,7A,64,A6,1A
351194,A5,D7,DF,52,7B,64,96,1A
351204,6D,D8,DF,D2,7B,64,8E,1A
351226,8B,DA,DF,52,7C,64,A4,1A
351247,C0,DC,DF,D2,7C,64,D6,1A
351264,9C,DE,BF,92,7D,64,F6,1A
351284,26,D0,DF,12,7E,64,2A,1B
351306,8A,D2,5F,92,7E,64,40,1B
351326,59,D4,5F,52,7E,64,64,1B
351346,A4,D6,5F,92,7E,64,74,1B
351366,32,D8,3F,D2,7E,64,14,1B
351384,A1,DA,3F,12,7F,64,1A,1B
351393,8A,DB,5F,D2,7E,64,E4,1A
351404,F1,DC,BF,51,7F,64,94,1A
351426,90,DE,BF,51,7F,64,46,1A
351447,84,D0,BF,91,7F,64,58,1A
351464,F6,D2,DF,D1,7F,64,66,1A
351474,DD,D3,DF,D1,7F,64,70,1A
351484,25,D4,DF,D1,7F,64,7E,1A
351494,0C,D5,DF,D1,7F,64,86,1A
351504,D6,D6,5F,D1,7F,64,92,1A
351527,36,D8,5F,D1,7F,64,B6,1A
351544,51,DA,5F,D1,7F,64,D8,1A
351566,08,DC,5F,11,80,64,E0,1A
351586,FD,DE,5F,11,80,64,EE,1A
351606,C7,D0,1F,11,80,64,F8,1A
351626,AF,D2,1F,11,80,64,0E,1B
351646,E6,D4,1F,51,80,64,BC,1A
351663,7C,D6,1F,51,80,64,6E,1A
351674,2E,D7,1F,91,80,64,6E,1A
351684,9C,D8,1F,91,80,64,76,1A
351706,1D,DA,1F,91,80,64,AE,1A
351726,2C,DC,1F,91,80,64,DC,1A
351744,BA,DE,1F,91,80,64,E8,1A
351754,02,DF,1F,91,80,64,DC,1A
351764,B5,D0,1F,D1,80,64,AE,1A
351774,C0,D1,1F,D1,80,64,9E,1A
351794,58,D3,3F,D1,80,64,9E,1A
351804,F0,D4,1F,D1,80,64,B6,1A
351813,2C,D5,1F,D1,80,64,CA,1A
351824,B4,D6,1F,D1,80,64,D6,1A
351834,BD,D7,1F,D1,80,64,D4,1A
351844,ED,D8,1F,D1,80,64,BE,1A
351854,AD,D9,1F,11,81,64,AA,1A
351864,C5,DA,1F,11,81,64,9E,1A
351874,5C,DB,1F,11,81,64,90,1A
351884,3D,DC,1F,11,81,64,A8,1A
351894,F6,DD,1F,11,81,64,BC,1A
351914,DA,DF,1F,11,81,64,EC,1A
351925,FA,D0,1F,11,81,64,E0,1A
351946,B9,D2,1F,11,81,64,A6,1A
351967,E6,D4,1F,11,81,64,A4,1A
351984,CE,D6,1F,11,81,64,CE,1A
352004,19,D8,1F,11,81,64,DE,1A
352026,5A,DA,1F,11,81,64,B6,1A
352046,05,DC,1F,11,81,64,AC,1A
352066,82,DE,1F,11,81,64,C8,1A
352086,F5,D0,1F,11,81,64,D0,1A
352106,F8,D2,3F,11,81,64,D0,1A
352124,CC,D4,3F,51,81,64,BE,1A
352134,82,D5,3F,51,81,64,B8,1A
352144,B2,D6,3F,51,81,64,B8,1A
352154,0D,D7,3F,51,81,64,C6,1A
352176,CD,D9,3F,51,81,64,DE,1A
352194,5F,DB,3F,51,81,64,DE,1A
352204,E9,DC,3F,51,81,64,C2,1A
352214,18,DD,3F,51,81,64,B0,1A
352224,72,DE,3F,51,81,64,A4,1A
352247,FB,D0,3F,51,81,64,CC,1A
352264,5A,D2,3F,51,81,64,F8,1A
352274,1F,D3,3F,51,81,64,00,1B
352284,F9,D4,3F,51,81,64,E8,1A
352294,44,D5,3F,51,81,64,CC,1A
352304,DE,D6,3F,51,81,64,B2,1A
352314,D7,D7,3F,51,81,64,B0,1A
352324,0B,D8,3F,51,81,64,C0,1A
352334,09,D9,3F,51,81,64,C8,1A
352344,C9,DA,3F,51,81,64,E0,1A
352354,3C,DB,3F,51,81,64,E4,1A
352364,79,DC,3F,51,81,64,DA,1A
352374,6A,DD,3F,51,81,64,DA,1A
352384,38,DE,3F,51,81,64,CA,1A
352393,49,DF,3F,51,81,64,BA,1A
352404,19,D0,3F,51,81,64,BE,1A
352424,E1,D2,3F,51,81,64,D6,1A
352434,46,D3,3F,51,81,64,DA,1A
352444,CE,D4,3F,51,81,64,DC,1A
352454,C7,D5,3F,51,81,64,E6,1A
352464,D3,D6,3F,51,81,64,E0,1A
352474,FE,D7,3F,51,81,64,E4,1A
352484,2F,D8,3F,51,81,64,C6,1A
352494,7B,D9,3F,51,81,64,A2,1A
352513,41,DB,3F,51,81,64,BE,1A
352524,65,DC,3F,51,81,64,D8,1A
352534,99,DD,3F,51,81,64,F8,1A
352543,61,DE,3F,51,81,64,10,1B
352554,EE,DF,3F,51,81,64,10,1B
352564,BC,D0,3F,51,81,64,F0,1A
352574,D5,D1,3F,51,81,64,C2,1A
352594,F0,D3,3F,51,81,64,A6,1A
352604,D0,D4,3F,51,81,64,BC,1A
352614,C8,D5,3F,51,81,64,D6,1A
352624,BF,D6,3F,51,81,64,EA,1A
352634,26,D7,3F,51,81,64,F0,1A
352644,8D,D8,3F,11,81,64,EE,1A
352654,F0,D9,3F,11,81,64,DE,1A
352664,53,DA,3F,11,81,64,CC,1A
352674,EE,DB,3F,11,81,64,C4,1A
352685,0C,DC,3F,11,81,64,D6,1A
352694,F1,DD,5F,11,81,64,DC,1A
352704,18,DE,5F,11,81,64,E2,1A
352714,53,DF,5F,11,81,64,F4,1A
352724,1F,D0,5F,11,81,64,F2,1A
352734,09,D1,5F,11,81,64,F8,1A
352744,B1,D2,5F,11,81,64,F6,1A
352764,39,D4,5F,11,81,64,D0,1A
352775,AF,D5,5F,11,81,64,C2,1A
352794,1A,D7,5F,11,81,64,DA,1A
352805,13,D8,5F,11,81,64,EC,1A
352826,2A,DA,5F,D1,80,64,1A,1B
352847,B3,DC,5F,D1,80,64,F2,1A
352864,39,DE,5F,D1,80,64,C4,1A
352874,FE,DF,5F,D1,80,64,C8,1A
352896,93,D1,5F,D1,80,64,F0,1A
352916,26,D3,5F,D1,80,64,0A,1B
352934,E2,D5,5F,D1,80,64,EE,1A
352944,95,D6,5F,D1,80,64,D2,1A
352954,10,D7,5F,D1,80,64,CA,1A
352965,0A,D8,5F,D1,80,64,CE,1A
352987,44,DA,5F,D1,80,64,F4,1A
353005,19,DC,5F,D1,80,64,0A,1B
353024,62,DE,5F,D1,80,64,FA,1A
353034,B9,DF,5F,D1,80,64,F4,1A
353044,22,D0,5F,D1,80,64,D6,1A
353055,C8,D1,5F,D1,80,64,CE,1A
353076,70,D3,5F,D1,80,64,E0,1A
353096,B1,D5,5F,91,80,64,00,1B
353114,68,D7,5F,91,80,64,12,1B
353124,00,D8,5F,91,80,64,FA,1A
353146,E6,DA,5F,91,80,64,DC,1A
353167,1E,DC,5F,91,80,64,EA,1A
353184,7B,DE,5F,91,80,64,FC,1A
353194,5E,DF,5F,91,80,64,04,1B
353204,80,D0,5F,91,80,64,FE,1A
353214,06,D1,5F,91,80,64,EC,1A
353224,CE,D2,5F,91,80,64,EA,1A
353247,1D,D4,5F,91,80,64,F2,1A
353264,A0,D6,5F,D1,80,64,02,1B
353274,AC,D7,5F,91,80,64,04,1B
353284,DA,D8,5F,91,80,64,0A,1B
353294,C4,D9,5F,91,80,64,00,1B
353305,F5,DA,5F,91,80,64,EE,1A
353314,54,DB,5F,91,80,64,E4,1A
353324,53,DC,5F,D1,80,64,E2,1A
353334,2C,DD,5F,D1,80,64,E8,1A
353344,2A,DE,5F,D1,80,64,F6,1A
353354,0F,DF,5F,D1,80,64,0E,1B
353364,82,D0,5F,91,80,64,1A,1B
353375,87,D1,5F,91,80,64,22,1B
353384,30,D2,5F,91,80,64,1C,1B
353394,89,D3,5F,91,80,64,F6,1A
353414,81,D5,5F,D1,80,64,D4,1A
353436,DB,D7,5F,D1,80,64,EC,1A
353456,B1,D9,5F,D1,80,64,0C,1B
353474,B9,DB,5F,91,80,64,20,1B
353485,4D,DC,5F,D1,80,64,04,1B
353494,14,DD,5F,D1,80,64,EC,1A
353504,B5,DE,5F,D1,80,64,DE,1A
353514,61,DF,5F,D1,80,64,E0,1A
353524,79,D0,5F,D1,80,64,E8,1A
353534,B7,D1,5F,D1,80,64,F6,1A
353544,ED,D2,5F,D1,80,64,0C,1B
353554,C6,D3,5F,D1,80,64,1A,1B
353564,2D,D4,5F,D1,80,64,26,1B
353574,00,D5,5F,D1,80,64,1A,1B
353584,CC,D6,5F,D1,80,64,08,1B
353594,03,D7,5F,D1,80,64,F8,1A
353624,58,DA,5F,D1,80,64,F6,1A
353634,3F,DB,5F,D1,80,64,0E,1B
353645,B1,DC,5F,D1,80,64,16,1B
353666,44,DE,5F,D1,80,64,18,1B
353686,F5,D0,5F,D1,80,64,F2,1A
353706,0F,D2,5F,D1,80,64,F8,1A
353724,22,D4,5F,D1,80,64,16,1B
353735,63,D5,5F,D1,80,64,20,1B
353744,77,D6,5F,D1,80,64,26,1B
353754,E1,D7,5F,D1,80,64,0C,1B
353764,19,D8,5F,D1,80,64,FC,1A
353774,3F,D9,5F,D1,80,64,F2,1A
353784,C8,DA,5F,D1,80,64,EE,1A
353794,77,DB,5F,D1,80,64,02,1B
353805,B1,DC,5F,D1,80,64,16,1B
353824,DB,DE,5F,D1,80,64,30,1B
353834,D8,DF,5F,D1,80,64,2A,1B
353845,A3,D0,5F,D1,80,64,18,1B
353854,71,D1,5F,D1,80,64,04,1B
353864,89,D2,5F,11,81,64,F2,1A
353874,42,D3,5F,11,81,64,F4,1A
353897,32,D5,5F,11,81,64,0E,1B
353914,50,D7,5F,11,81,64,32,1B
353925,72,D8,5F,11,81,64,32,1B
353947,18,DA,5F,11,81,64,0E,1B
353964,FF,DC,3F,11,81,64,F4,1A
353986,40,DE,3F,11,81,64,12,1B
354004,6C,D0,3F,11,81,64,34,1B
354014,16,D1,3F,11,81,64,34,1B
354024,22,D2,3F,11,81,64,20,1B
354034,06,D3,3F,11,81,64,06,1B
354056,C2,D5,3F,11,81,64,E2,1A
354074,32,D7,3F,11,81,64,22,1B
354084,9C,D8,3F,11,81,64,38,1B
354095,58,D9,3F,11,81,64,44,1B
354104,DF,DA,3F,11,81,64,50,1B
354127,D6,DC,3F,11,81,64,26,1B
354144,13,DE,3F,51,81,64,FC,1A
354154,46,DF,3F,51,81,64,0C,1B
354164,B1,D0,3F,51,81,64,24,1B
354174,7F,D1,3F,51,81,64,3A,1B
354184,C5,D2,3F,51,81,64,56,1B
354195,01,D3,3F,51,81,64,60,1B
354214,BA,D5,3F,51,81,64,3A,1B
354224,65,D6,3F,51,81,64,1A,1B
354234,B4,D7,3F,51,81,64,0C,1B
354255,33,D9,3F,91,81,64,14,1B
354276,3E,DB,3F,91,81,64,3C,1B
354294,B8,DD,3F,D1,81,64,40,1B
354304,30,DE,3F,D1,81,64,26,1B
354314,A3,DF,3F,11,82,64,0C,1B
354324,D7,D0,3F,11,82,64,0E,1B
354346,BD,D2,3F,11,82,64,1C,1B
354364,30,D4,3F,51,82,64,3E,1B
354374,EC,D5,3F,51,82,64,42,1B
354383,06,D6,3F,51,82,64,34,1B
354394,EF,D7,3F,51,82,64,26,1B
354404,29,D8,1F,51,82,64,1E,1B
354414,BF,D9,3F,91,82,64,1A,1B
354424,9F,DA,3F,91,82,64,22,1B
354434,C2,DB,3F,91,82,64,3A,1B
354444,4E,DC,3F,91,82,64,40,1B
354464,0F,DE,3F,91,82,64,50,1B
354474,7C,DF,3F,91,82,64,42,1B
354484,A2,D0,3F,91,82,64,3E,1B
354494,D8,D1,3F,91,82,64,3E,1B
354504,97,D2,1F,91,82,64,3A,1B
354527,9E,D4,1F,91,82,64,54,1B
354544,2B,D6,1F,91,82,64,74,1B
354553,22,D7,1F,91,82,64,76,1B
354565,D3,D8,3F,91,82,64,7A,1B
354586,23,DA,3F,D1,82,64,6A,1B
354607,10,DC,3F,D1,82,64,7A,1B
354624,A6,DE,3F,D1,82,64,8C,1B
354634,59,DF,3F,D1,82,64,84,1B
354644,26,D0,3F,D1,82,64,72,1B
354654,B3,D1,3F,D1,82,64,52,1B
354674,29,D3,1F,D1,82,64,30,1B
354696,BB,D5,1F,D1,82,64,3E,1B
354716,EC,D7,1F,D1,82,64,54,1B
354736,78,D9,1F,D1,82,64,42,1B
354753,FE,DB,1F,11,83,64,32,1B
354764,02,DC,1F,11,83,64,40,1B
354774,F3,DD,1F,11,83,64,32,1B
354784,5D,DE,1F,11,83,64,30,1B
354806,A4,D0,1F,11,83,64,50,1B
354826,5E,D2,1F,11,83,64,5A,1B
354844,91,D4,1F,11,83,64,40,1B
354854,89,D5,1F,11,83,64,2A,1B
354864,D5,D6,1F,11,83,64,20,1B
354874,50,D7,1F,11,83,64,38,1B
354884,A8,D8,1F,11,83,64,4E,1B
354894,45,D9,1F,11,83,64,66,1B
354914,3C,DB,3F,11,83,64,6E,1B
354924,4E,DC,3F,11,83,64,64,1B
354934,0D,DD,1F,11,83,64,42,1B
354944,85,DE,1F,11,83,64,24,1B
354966,19,D0,3F,11,83,64,34,1B
354986,A6,D2,3F,11,83,64,60,1B
355006,B1,D4,3F,11,83,64,6E,1B
355026,94,D6,3F,11,83,64,56,1B
355047,02,D8,1F,11,83,64,30,1B
355064,72,DA,3F,11,83,64,44,1B
355074,50,DB,3F,11,83,64,64,1B
355084,B2,DC,3F,11,83,64,76,1B
355094,2D,DD,3F,11,83,64,6C,1B
355104,37,DE,3F,11,83,64,70,1B
355114,7C,DF,3F,11,83,64,66,1B
355134,63,D1,3F,11,83,64,34,1B
355156,D6,D3,3F,11,83,64,48,1B
355176,6F,D5,3F,11,83,64,70,1B
355193,26,D7,3F,11,83,64,7A,1B
355204,BF,D8,3F,11,83,64,54,1B
355214,09,D9,3F,11,83,64,42,1B
355224,FC,DA,3F,11,83,64,3C,1B
355234,9B,DB,3F,11,83,64,42,1B
355245,15,DC,3F,11,83,64,5A,1B
355266,C1,DE,3F,D1,82,64,72,1B
355286,3A,D0,3F,D1,82,64,70,1B
355304,5F,D2,3F,D1,82,64,52,1B
355314,55,D3,3F,91,82,64,46,1B
355324,95,D4,3F,91,82,64,4C,1B
355334,6F,D5,3F,91,82,64,54,1B
355344,33,D6,3F,91,82,64,5E,1B
355364,BF,D8,3F,91,82,64,70,1B
355374,D1,D9,3F,91,82,64,72,1B
355396,EB,DB,3F,51,82,64,52,1B
355417,FA,DD,3F,51,82,64,50,1B
355433,A1,DF,3F,11,82,64,6E,1B
355444,29,D0,3F,11,82,64,7E,1B
355454,92,D1,5F,11,82,64,86,1B
355464,21,D2,5F,11,82,64,7C,1B
355486,63,D4,3F,11,82,64,56,1B
355504,A9,D6,3F,D1,81,64,66,1B
355514,64,D7,3F,D1,81,64,72,1B
355525,A8,D8,5F,D1,81,64,78,1B
355546,BD,DA,5F,D1,81,64,7C,1B
355567,8E,DC,5F,D1,81,64,6C,1B
355584,D2,DE,3F,D1,81,64,54,1B
355604,4A,D0,3F,D1,81,64,6C,1B
355624,9F,D2,5F,91,81,64,7E,1B
355634,33,D3,5F,91,81,64,86,1B
355644,A7,D4,5F,91,81,64,82,1B
355654,56,D5,5F,91,81,64,6E,1B
355676,0C,D7,5F,91,81,64,56,1B
355696,53,D9,5F,91,81,64,66,1B
355714,55,DB,5F,51,81,64,86,1B
355724,AB,DC,5F,51,81,64,96,1B
355734,0C,DD,5F,51,81,64,88,1B
355744,C5,DE,5F,51,81,64,74,1B
355754,D5,DF,5F,51,81,64,5C,1B
355764,85,D0,5F,51,81,64,58,1B
355774,80,D1,5F,51,81,64,60,1B
355784,8C,D2,5F,51,81,64,70,1B
355794,71,D3,5F,11,81,64,82,1B
355814,73,D5,5F,11,81,64,94,1B
355824,24,D6,7F,11,81,64,86,1B
355834,72,D7,7F,11,81,64,7E,1B
355844,1C,D8,5F,11,81,64,5A,1B
355854,26,D9,5F,11,81,64,56,1B
355864,6A,DA,5F,11,81,64,64,1B
355874,CB,DB,5F,11,81,64,6E,1B
355884,3E,DC,5F,11,81,64,8A,1B
355894,26,DD,7F,11,81,64,92,1B
355904,87,DE,7F,11,81,64,A0,1B
355914,53,DF,7F,11,81,64,9E,1B
355924,DB,D0,7F,11,81,64,8E,1B
355934,8E,D1,7F,11,81,64,7C,1B
355944,A6,D2,7F,11,81,64,6A,1B
355954,9A,D3,5F,11,81,64,66,1B
355976,E3,D5,5F,11,81,64,8C,1B
356006,9F,D8,7F,11,81,64,9C,1B
356026,ED,DA,7F,11,81,64,66,1B
356047,F1,DC,5F,11,81,64,68,1B
356064,CB,DE,5F,11,81,64,84,1B
356073,23,DF,7F,11,81,64,96,1B
356085,03,D0,7F,11,81,64,9A,1B
356094,15,D1,7F,11,81,64,90,1B
356104,19,D2,7F,11,81,64,80,1B
356114,55,D3,7F,11,81,64,68,1B
356125,95,D4,7F,11,81,64,62,1B
356134,93,D5,7F,11,81,64,68,1B
356144,17,D6,7F,11,81,64,76,1B
356154,41,D7,7F,11,81,64,8E,1B
356175,40,D9,7F,D1,80,64,A0,1B
356196,7B,DB,7F,91,80,64,7C,1B
356216,02,DD,9F,91,80,64,6A,1B
356236,EC,DF,9F,91,80,64,8A,1B
356256,26,D1,9F,51,80,64,A2,1B
356276,46,D3,9F,51,80,64,98,1B
356297,C3,D5,9F,51,80,64,60,1B
356314,76,D7,9F,51,80,64,78,1B
356324,7B,D8,9F,51,80,64,8A,1B
356334,D1,D9,9F,51,80,64,9E,1B
356385,50,DE,9F,91,80,64,7A,1B
356404,98,D0,9F,91,80,64,88,1B
356414,FE,D1,9F,91,80,64,8A,1B
356424,2A,D2,9F,91,80,64,8E,1B
356447,62,D4,9F,91,80,64,7A,1B
356464,EF,D6,7F,91,80,64,84,1B
356474,FF,D7,7F,D1,80,64,80,1B
356484,E5,D8,7F,D1,80,64,84,1B
356494,8B,D9,7F,D1,80,64,86,1B
356504,30,DA,9F,D1,80,64,88,1B
356514,49,DB,9F,D1,80,64,96,1B
356524,73,DC,9F,D1,80,64,90,1B
356534,10,DD,9F,D1,80,64,98,1B
356544,86,DE,9F,D1,80,64,9E,1B
356554,DA,DF,9F,D1,80,64,7E,1B
356576,28,D1,9F,D1,80,64,6E,1B
356594,04,D3,9F,D1,80,64,9C,1B
356604,F3,D4,9F,D1,80,64,A2,1B
