time,b0,b1,b2,b3,b4,b5,b6,b7
225537,86,DC,1F,11,88,64,1C,20
225546,A2,DD,1F,11,88,64,28,20
225557,B8,DE,1F,11,88,64,34,20
225567,F1,DF,1F,11,88,64,40,20
225577,E9,D0,1F,11,88,64,48,20
225587,B2,D1,1F,51,88,64,4A,20
225597,F6,D2,1F,51,88,64,56,20
225616,3D,D4,3F,51,88,64,64,20
225627,B7,D5,3F,51,88,64,74,20
225637,CF,D6,3F,51,88,64,78,20
225647,E2,D7,3F,51,88,64,7C,20
225657,F3,D8,3F,51,88,64,8C,20
225667,0D,D9,3F,51,88,64,96,20
225677,79,DA,3F,51,88,64,A0,20
225686,E0,DB,3F,51,88,64,AE,20
225697,7D,DC,3F,91,88,64,B8,20
225707,72,DD,3F,91,88,64,BA,20
225717,6A,DE,3F,91,88,64,C4,20
225726,89,DF,3F,91,88,64,CE,20
225737,39,D0,3F,91,88,64,DA,20
225747,68,D1,3F,91,88,64,EC,20
225756,98,D2,3F,91,88,64,EE,20
225766,97,D3,3F,91,88,64,FE,20
225777,91,D4,3F,91,88,64,6,21
225787,F5,D5,5F,91,88,64,1C,21
225797,F7,D6,5F,D1,88,64,2C,21
225807,2,D7,5F,D1,88,64,3C,21
225817,B2,D8,5F,D1,88,64,46,21
225827,68,D9,5F,D1,88,64,5A,21
225836,24,DA,5F,D1,88,64,68,21
225847,15,DB,5F,D1,88,64,7A,21
225857,8C,DC,5F,D1,88,64,94,21
225866,B4,DD,5F,D1,88,64,A2,21
225877,E6,DE,5F,D1,88,64,B2,21
225887,B3,DF,5F,D1,88,64,C4,21
225897,73,D0,5F,D1,88,64,D8,21
225907,11,D1,7F,D1,88,64,F2,21
225917,FE,D2,7F,D1,88,64,4,22
225926,F1,D3,7F,D1,88,64,14,22
225937,D4,D4,7F,11,89,64,2E,22
225947,7A,D5,7F,11,89,64,38,22
225956,24,D6,7F,11,89,64,50,22
225966,1A,D7,7F,11,89,64,66,22
226032,8C,D8,7F,11,89,64,78,22
226037,3B,DE,9F,51,89,64,E4,22
226046,47,DF,9F,91,89,64,FA,22
226057,F5,D0,9F,91,89,64,0A,23
226067,7C,D1,9F,91,89,64,28,23
226077,6C,D2,9F,91,89,64,3A,23
226086,F1,D3,9F,91,89,64,50,23
226097,3,D4,9F,D1,89,64,6A,23
226107,2A,D5,BF,D1,89,64,7E,23
226116,D5,D6,BF,D1,89,64,9C,23
226126,17,D7,BF,D1,89,64,B8,23
226136,D8,D8,BF,51,8B,64,CA,23
226147,11,D9,BF,51,8B,64,E4,23
226157,DE,DA,BF,51,8B,64,FC,23
226166,71,DB,BF,51,8B,64,14,24
226178,B8,DC,BF,51,8B,64,30,24
226187,CB,DD,DF,51,8B,64,42,24
226197,31,DE,DF,51,8B,64,4E,24
226207,48,DF,DF,11,8B,64,68,24
226217,DC,D0,DF,11,8B,64,7A,24
226227,69,D1,DF,11,8B,64,98,24
226237,8A,D2,DF,11,8B,64,A8,24
226247,CD,D3,DF,11,8B,64,B4,24
226257,D7,D4,DF,11,8B,64,C8,24
226266,73,D5,DF,D1,8A,64,CE,24
226276,0F,D6,FF,D1,8A,64,EA,24
226286,22,D7,FF,D1,8A,64,EE,24
226296,D8,D8,FF,D1,8A,64,FA,24
226306,54,D9,FF,D1,8A,64,0C,25
226316,2F,DA,FF,D1,8A,64,0A,25
226326,59,DB,FF,D1,8A,64,24,25
226337,13,DC,FF,D1,8A,64,2A,25
226346,C1,DD,FF,91,8A,64,38,25
226356,1D,DE,FF,91,8A,64,50,25
226366,E6,DF,1F,92,8A,64,54,25
226377,45,D0,1F,92,8A,64,72,25
226386,10,D1,1F,92,8A,64,80,25
226417,B5,D4,1F,D2,8A,64,B4,25
226426,F9,D5,1F,D2,8A,64,D0,25
226436,14,D6,1F,12,8B,64,E4,25
226446,17,D7,1F,D2,8A,64,F6,25
226457,4C,D8,1F,12,8B,64,18,26
226466,5D,D9,1F,12,8B,64,22,26
226476,BF,DA,3F,12,8B,64,46,26
226487,E7,DB,3F,52,8B,64,5A,26
226497,95,DC,3F,92,8B,64,6C,26
226507,71,DD,3F,92,8B,64,8A,26
226517,2,DE,3F,D2,8B,64,98,26
226527,17,DF,3F,12,8C,64,B8,26
226537,11,D0,3F,12,8C,64,D0,26
226547,0D,D1,3F,D2,8B,64,E2,26
226557,45,D2,5F,D2,8B,64,0,27
226566,DA,D3,5F,D2,8B,64,8,27
226576,A1,D4,5F,D2,8B,64,2C,27
226587,A5,D5,5F,D2,8B,64,44,27
226596,0A,D6,5F,92,8C,64,5C,27
226606,14,D7,7F,52,8C,64,78,27
226626,14,D9,7F,52,8C,64,B2,27
226636,94,DA,7F,12,8C,64,C0,27
226646,ED,DB,7F,12,8C,64,DE,27
226657,C0,DC,9F,12,8C,64,F4,27
226666,41,DD,9F,D2,8B,64,1C,28
226676,E0,DE,9F,D2,8B,64,2E,28
226687,8F,DF,9F,D2,8B,64,3E,28
226697,9F,D0,9F,92,8B,64,60,28
226707,A8,D1,9F,D2,8B,64,68,28
226717,AA,D2,9F,12,8C,64,84,28
226726,F4,D3,9F,D2,8B,64,92,28
226736,3,D4,9F,D2,8B,64,AC,28
226746,95,D5,9F,D2,8B,64,BE,28
226756,3E,D6,BF,D2,8B,64,BE,28
226766,8,D7,BF,92,8B,64,DE,28
226777,5A,D8,BF,12,8C,64,DA,28
226786,FA,D9,BF,D2,8B,64,F6,28
226796,F1,DA,BF,D2,8B,64,F8,28
226807,C2,DB,BF,D2,8B,64,0E,29
226817,4,DC,BF,D2,8B,64,1A,29
226827,0B,DD,BF,D2,8B,64,18,29
226836,6B,DE,BF,12,8C,64,34,29
226846,E1,DF,BF,D2,8B,64,3C,29
226856,2D,D0,DF,D2,8B,64,58,29
226866,1A,D1,DF,12,8C,64,5C,29
226877,4D,D2,DF,12,8C,64,72,29
226887,7F,D3,FF,D2,8B,64,82,29
226897,6D,D4,FF,12,8C,64,A4,29
226907,6B,D5,FF,12,8C,64,AE,29
226917,64,D6,FF,D2,8B,64,C0,29
226926,B0,D7,FF,12,8C,64,DE,29
226937,35,D8,FF,12,8C,64,F2,29
226946,99,D9,FF,52,8C,64,14,2A
226957,C9,DA,3F,53,8C,64,1C,2A
226966,AC,DB,3F,93,8C,64,3C,2A
226977,39,DC,3F,13,8A,64,54,2A
226997,31,DE,3F,53,8A,64,88,2A
227006,94,DF,5F,53,8A,64,94,2A
227016,63,D0,5F,53,8A,64,BC,2A
227026,A5,D1,5F,D3,8A,64,C8,2A
227037,F2,D2,5F,D3,8A,64,E6,2A
227046,C5,D3,5F,D3,8A,64,F2,2A
227057,58,D4,7F,D3,8A,64,0A,2B
227067,BE,D5,7F,D3,8A,64,10,2B
227077,F1,D6,7F,D3,8A,64,28,2B
227087,C0,D7,7F,D3,8A,64,2E,2B
227096,2,D8,7F,D3,8A,64,3E,2B
227106,97,D9,7F,93,8A,64,48,2B
227116,34,DA,7F,93,8A,64,5A,2B
227126,F9,DB,7F,93,8A,64,5A,2B
227137,84,DC,7F,93,8A,64,60,2B
227146,C3,DD,7F,93,8A,64,6E,2B
227156,70,DE,9F,D3,8A,64,74,2B
227166,B9,DF,9F,93,8A,64,88,2B
227176,E9,D0,9F,93,8A,64,8C,2B
227187,28,D1,9F,93,8A,64,A2,2B
227197,F9,D2,9F,D3,8A,64,A2,2B
227206,A2,D3,9F,D3,8A,64,BC,2B
227207,A2,D3,9F,D3,8A,64,BC,2B
227217,0E,D4,9F,D3,8A,64,BC,2B
227227,A2,D5,9F,D3,8A,64,C8,2B
227236,2,D6,9F,D3,8A,64,D0,2B
227237,2,D6,9F,D3,8A,64,D0,2B
227246,18,D7,9F,D3,8A,64,E0,2B
227257,D1,D8,BF,D3,8A,64,E8,2B
227267,43,D9,BF,D3,8A,64,F8,2B
227277,68,DA,BF,13,8B,64,2,2C
227286,ED,DB,BF,13,8B,64,0E,2C
227297,54,DC,BF,13,8B,64,22,2C
227307,3C,DD,BF,53,8B,64,CC,2B
227317,F8,DE,BF,53,8B,64,62,2B
227327,9E,DF,9F,93,8B,64,B2,2A
227337,39,D0,9F,93,8B,64,50,2A
227346,42,D1,9F,53,8D,64,D0,29
227357,EE,D2,3F,53,8D,64,56,29
227377,40,D4,1F,93,8D,64,42,28
227387,EB,D5,1F,93,8D,64,CE,27
227396,5A,D6,FF,92,8D,64,52,27
227406,78,D7,3F,93,8D,64,D8,26
227417,3B,D8,1F,93,8D,64,6C,26
227427,0C,D9,1F,53,8D,64,0E,26
227437,A5,DA,FF,52,8D,64,A8,25
227447,A7,DB,FF,52,8D,64,4A,25
227457,BC,DC,7F,52,8D,64,F8,24
227467,B1,DD,7F,52,8D,64,98,24
227476,21,DE,7F,52,8D,64,38,24
227486,86,DF,7F,52,8D,64,BE,23
227497,F0,D0,5F,52,8D,64,32,23
227507,2E,D1,FF,51,8D,64,F4,22
227516,20,D2,FF,51,8D,64,86,22
227526,23,D3,FF,11,8D,64,4,22
227536,92,D4,DF,11,8D,64,7E,21
227546,99,D5,DF,11,8D,64,26,21
227557,B1,D6,3F,11,8D,64,BC,20
227566,C9,D7,3F,D1,8C,64,52,20
227577,92,D8,3F,D1,8C,64,FA,1F
227587,76,D9,1F,D1,8C,64,A8,1F
227597,4E,DA,1F,D1,8C,64,56,1F
227606,D0,DB,9F,D0,8C,64,0,1F
227617,FD,DC,7F,D0,8C,64,AC,1E
227636,5E,DE,5F,D0,8C,64,22,1E
227646,AD,DF,5F,D0,8C,64,EC,1D
227656,A3,D0,FF,CF,8C,64,B4,1D
227667,51,D1,DF,CF,8C,64,86,1D
227676,63,D2,DF,CF,8C,64,34,1D
227686,38,D3,DF,CF,8C,64,2A,1D
227697,C1,D4,BF,CF,8C,64,0E,1D
227706,6D,D5,BF,CF,8C,64,FC,1C
227717,73,D6,BF,8F,89,64,F2,1C
227726,2E,D7,BF,0F,8D,64,E6,1C
227737,1E,D8,9F,CF,8C,64,DC,1C
227746,24,D9,9F,CF,8C,64,D0,1C
227757,92,DA,5F,D1,8C,64,D4,1C
227766,88,DB,5F,D1,8C,64,F0,1C
227777,C2,DC,5F,D1,8C,64,FE,1C
227786,D3,DD,5F,D1,8C,64,1A,1D
227797,F5,DE,7F,D1,8C,64,2A,1D
227807,42,DF,7F,D1,8C,64,2E,1D
227817,B8,D0,7F,D1,8C,64,54,1D
227826,99,D1,7F,D1,8C,64,6A,1D
227836,55,D2,9F,D1,8C,64,72,1D
227846,75,D3,9F,D1,8C,64,90,1D
227857,A3,D4,9F,91,8C,64,AC,1D
227866,61,D5,9F,91,8C,64,B0,1D
227876,75,D6,9F,91,8C,64,B6,1D
227886,F2,D7,9F,91,8C,64,CC,1D
227897,77,D8,9F,91,8C,64,E0,1D
227906,69,D9,9F,91,8C,64,EA,1D
227916,B9,DA,9F,91,8C,64,6,1E
227926,B0,DB,9F,91,8C,64,10,1E
227936,7D,DC,BF,91,8C,64,1C,1E
227946,1E,DD,BF,51,8C,64,28,1E
227957,20,DE,BF,51,8C,64,32,1E
227967,8B,DF,BF,51,8C,64,34,1E
227977,8F,D0,BF,51,8C,64,3E,1E
227986,85,D1,BF,51,8C,64,36,1E
227997,3D,D2,BF,51,8C,64,38,1E
228016,73,D4,BF,51,8C,64,6A,1E
228027,F9,D5,BF,51,8C,64,7A,1E
228037,5D,D6,BF,51,8C,64,A6,1E
228047,C8,D7,DF,51,8C,64,C4,1E
228058,16,D8,DF,51,8C,64,D6,1E
228067,6C,D9,DF,11,8C,64,6,1F
228077,DC,DA,DF,11,8C,64,26,1F
228087,3E,DB,FF,11,8C,64,38,1F
228097,3E,DC,FF,11,8C,64,58,1F
228107,3E,DD,FF,11,8C,64,6A,1F
228117,8C,DE,FF,11,8C,64,6A,1F
228127,D0,DF,FF,11,8C,64,8A,1F
228137,0C,D0,FF,11,8C,64,94,1F
228146,1A,D1,FF,11,8C,64,9E,1F
228156,C1,D2,FF,11,8C,64,AA,1F
228167,16,D3,FF,11,8C,64,AE,1F
228177,12,D4,FF,11,8C,64,B2,1F
228188,D7,D5,FF,D1,8B,64,C4,1F
228197,AF,D6,FF,D1,8B,64,C8,1F
228207,0E,D7,FF,D1,8B,64,D6,1F
228217,77,D8,FF,D1,8B,64,E8,1F
228226,AD,D9,FF,D1,8B,64,F4,1F
228237,EA,DA,FF,D1,8B,64,4,20
228247,F0,DB,FF,D1,8B,64,20,20
228257,62,DC,FF,D1,8B,64,3A,20
228266,3B,DD,FF,D1,8B,64,54,20
228276,66,DE,FF,D1,8B,64,74,20
228287,E2,DF,FF,D1,8B,64,80,20
228297,1A,D0,FF,D1,8B,64,98,20
228307,E3,D1,FF,D1,8B,64,B2,20
228317,9D,D2,FF,D1,8B,64,C8,20
228327,EC,D3,1F,12,8C,64,E4,20
228337,BC,D4,1F,12,8C,64,F6,20
228347,10,D5,1F,12,8C,64,4,21
228356,37,D6,3F,12,8C,64,1E,21
228366,15,D7,3F,12,8C,64,2A,21
228377,D7,D8,3F,12,8C,64,3A,21
228388,D7,D8,3F,12,8C,64,3A,21
228397,C0,DA,3F,12,8C,64,5C,21
228407,8,DB,7F,12,8C,64,5E,21
228417,E5,DC,7F,12,8C,64,7C,21
228426,AC,DD,7F,52,8C,64,82,21
228437,DA,DE,7F,52,8C,64,94,21
228446,5A,DF,7F,52,8C,64,A4,21
228457,EE,D0,9F,52,8C,64,AE,21
228467,C2,D1,9F,52,8C,64,C2,21
228476,F6,D2,9F,52,8C,64,D6,21
228486,2E,D3,9F,52,8C,64,E2,21
228497,45,D4,9F,52,8C,64,2,22
228507,F9,D5,FF,52,8C,64,0C,22
228517,E6,D6,DF,52,8C,64,12,22
228526,AC,D7,FF,92,8C,64,38,22
228537,70,D8,FF,92,8C,64,48,22
228547,ED,D9,FF,92,8C,64,68,22
228557,9,DA,3F,93,8C,64,7E,22
228567,D3,DB,3F,93,8C,64,88,22
228577,22,DC,3F,93,8C,64,A8,22
228587,4F,DD,5F,93,8C,64,BA,22
228596,93,DE,5F,93,8C,64,D2,22
228606,EB,DF,BF,93,8C,64,EE,22
228617,7F,D0,BF,93,8C,64,FC,22
228627,DF,D1,BF,93,8C,64,0C,23
228647,62,D3,BF,D3,8C,64,26,23
228657,74,D4,1F,D4,8C,64,3E,23
228667,E5,D5,1F,94,8C,64,4A,23
228677,C2,D6,3F,94,8C,64,50,23
228687,F9,D7,3F,D4,8C,64,62,23
228697,AB,D8,3F,D4,8C,64,6A,23
228707,DC,D9,5F,D4,8C,64,84,23
228717,F3,DA,5F,D4,8C,64,8C,23
228727,40,DB,7F,94,8C,64,98,23
228737,EE,DC,5F,94,8C,64,AE,23
228747,83,DD,7F,D4,8C,64,BA,23
228757,4,DE,BF,D4,8C,64,DA,23
228766,8,DF,BF,D4,8C,64,F0,23
228777,8E,D0,BF,D4,8C,64,2,24
228787,40,D1,BF,D4,8C,64,1C,24
228797,2F,D2,BF,D4,8C,64,36,24
228807,23,D3,1F,D5,8C,64,56,24
228817,10,D4,1F,D5,8C,64,7E,24
228827,8D,D5,1F,D5,8C,64,98,24
228837,22,D6,1F,D5,8C,64,B0,24
228847,4F,D7,1F,15,8D,64,CA,24
228858,F7,D8,9F,15,8D,64,D6,24
228867,52,D9,9F,15,8D,64,F2,24
228877,0D,DA,9F,15,8D,64,F2,24
228887,AC,DB,9F,15,8D,64,F8,24
228898,96,DC,9F,15,8D,64,FE,24
228907,0E,DD,DF,15,8D,64,2,25
228917,5C,DE,DF,15,8D,64,12,25
228927,7B,DF,DF,15,8D,64,0E,25
228938,7F,D0,DF,15,8D,64,4,25
228947,89,D1,DF,15,8D,64,1E,25
228957,D5,D2,FF,15,8D,64,28,25
228967,48,D3,FF,15,8D,64,42,25
228978,4,D4,FF,15,8D,64,52,25
228987,7D,D5,FF,15,8D,64,60,25
228997,82,D6,FF,15,8D,64,82,25
229007,8,D7,3F,16,8D,64,8E,25
229018,8,D7,3F,16,8D,64,8E,25
229027,18,D9,3F,56,8D,64,D4,25
229037,8F,DA,3F,56,8D,64,4,26
229047,EA,DB,3F,56,8D,64,18,26
229057,4E,DC,9F,56,8D,64,2A,26
229067,0F,DD,BF,96,8D,64,52,26
229077,AE,DE,BF,96,8D,64,60,26
229087,75,DF,BF,96,8D,64,6E,26
229097,BE,D0,BF,96,8D,64,86,26
229107,C1,D1,FF,96,8D,64,84,26
229117,56,D2,DF,96,8D,64,94,26
229127,AE,D3,FF,96,8D,64,8E,26
229137,B6,D4,FF,96,8D,64,90,26
229146,E4,D5,FF,96,8D,64,94,26
229156,8,D6,1F,97,8D,64,90,26
229166,0E,D7,1F,97,8D,64,A2,26
229177,8,D8,1F,97,8D,64,A4,26
229187,EF,D9,1F,D7,8D,64,B8,26
229197,FA,DA,1F,D7,8D,64,D6,26
229206,24,DB,1F,D7,8D,64,E4,26
229216,C4,DC,1F,D7,8D,64,12,27
229227,83,DD,1F,D7,8D,64,1C,27
229237,74,DE,1F,D7,8D,64,42,27
229247,10,DF,3F,17,8E,64,62,27
229257,3E,D0,7F,17,8E,64,98,27
229266,73,D1,7F,17,8E,64,AC,27
229277,C9,D2,7F,17,8E,64,C0,27
229287,92,D3,7F,17,8E,64,DE,27
229297,65,D4,7F,17,8E,64,E0,27
229307,5F,D5,DF,57,8E,64,F6,27
229317,73,D6,DF,57,8E,64,F4,27
229327,EA,D7,DF,57,8E,64,EE,27
229338,0B,D8,DF,57,8E,64,0,28
229346,7E,D9,DF,57,8E,64,F8,27
229357,D1,DA,FF,57,8E,64,0A,28
229367,70,DB,FF,57,8E,64,0,28
229377,2,DC,FF,57,8E,64,0A,28
229397,5F,DE,FF,57,8E,64,18,28
229406,B1,DF,FF,57,8E,64,40,28
229417,39,D0,FF,57,8E,64,50,28
229428,DC,D1,FF,57,8E,64,78,28
229437,57,D2,FF,57,8E,64,86,28
229447,60,D3,FF,97,8E,64,AE,28
229457,E8,D4,3F,98,8E,64,C4,28
229467,B5,D5,3F,98,8E,64,F0,28
229476,33,D6,3F,98,8E,64,0A,29
229487,8E,D7,3F,98,8E,64,16,29
229497,5F,D8,3F,98,8E,64,34,29
229507,AF,D9,5F,98,8E,64,34,29
229517,7E,DA,5F,98,8E,64,4C,29
229526,97,DB,5F,98,8E,64,4A,29
229537,51,DC,5F,98,8E,64,5E,29
229547,9A,DD,5F,98,8E,64,4A,29
229557,B3,DE,7F,98,8E,64,4A,29
229566,AC,DF,7F,98,8E,64,52,29
229576,D3,D0,5F,98,8E,64,48,29
229587,6D,D1,5F,98,8E,64,5E,29
229596,6A,D2,7F,98,8E,64,56,29
229607,59,D3,5F,98,8E,64,6A,29
229617,65,D4,5F,98,8E,64,72,29
229627,E4,D5,5F,98,8E,64,96,29
229637,FF,D6,5F,98,8E,64,A0,29
229657,C1,D8,7F,98,8E,64,DA,29
229666,14,D9,7F,98,8E,64,F6,29
229676,A7,DA,7F,98,8E,64,20,2A
229686,1A,DB,7F,98,8E,64,28,2A
229696,52,DC,7F,98,8E,64,44,2A
229706,FB,DD,9F,18,8D,64,58,2A
229717,62,DE,9F,18,8D,64,6E,2A
229726,7,DF,9F,D8,8C,64,6E,2A
229737,1F,D0,9F,D8,8C,64,66,2A
229746,31,D1,9F,D8,8C,64,68,2A
229756,15,D2,FF,D7,8C,64,5C,2A
229766,A1,D3,FF,D7,8C,64,62,2A
229777,5C,D4,FF,17,8D,64,4C,2A
229786,9E,D5,FF,17,8D,64,50,2A
229797,76,D6,FF,17,8D,64,44,2A
229806,3C,D7,DF,17,8D,64,52,2A
229817,26,D8,DF,17,8D,64,56,2A
229826,0F,D9,DF,17,8D,64,68,2A
229837,AC,DA,DF,17,8D,64,7A,2A
229846,DE,DB,DF,57,8C,64,88,2A
229857,2A,DC,DF,57,8D,64,B4,2A
229867,E3,DD,DF,57,8D,64,C2,2A
229877,D7,DE,DF,17,8D,64,EC,2A
229886,99,DF,DF,57,8D,64,FE,2A
229896,D8,D0,DF,57,8D,64,2C,2B
229906,40,D1,1F,58,8D,64,32,2B
229916,3E,D2,1F,58,8D,64,48,2B
229926,65,D3,1F,58,8D,64,56,2B
229938,92,D4,1F,58,8D,64,68,2B
229947,E4,D5,1F,58,8D,64,6A,2B
229956,7,D6,3F,58,8D,64,66,2B
229966,0E,D7,3F,58,8D,64,64,2B
229977,3F,D8,3F,58,8D,64,56,2B
229987,69,D9,3F,58,8D,64,50,2B
229997,E1,DA,3F,98,8D,64,48,2B
230006,B7,DB,1F,98,8D,64,48,2B
230016,A6,DC,1F,58,8D,64,44,2B
230036,30,DE,1F,98,8D,64,4C,2B
230046,5F,DF,1F,98,8D,64,5C,2B
230057,90,D0,1F,98,8D,64,70,2B
230067,B5,D1,1F,98,8D,64,8A,2B
230077,B9,D2,1F,98,8D,64,9A,2B
230086,6A,D3,3F,98,8D,64,B6,2B
230096,54,D4,3F,98,8D,64,CC,2B
230107,1B,D5,5F,98,8D,64,E0,2B
230116,4,D6,7F,98,8D,64,FE,2B
230126,C7,D7,7F,98,8D,64,8,2C
230137,51,D8,7F,98,8D,64,16,2C
230146,23,D9,7F,98,8D,64,16,2C
230156,FB,DA,9F,98,8D,64,22,2C
230166,1,DB,9F,98,8D,64,16,2C
230177,73,DC,9F,98,8D,64,1C,2C
230188,34,DD,9F,98,8D,64,12,2C
230197,CE,DE,9F,98,8D,64,1E,2C
230206,9,DF,9F,98,8D,64,12,2C
230217,0D,D0,9F,98,8D,64,18,2C
230227,6B,D1,9F,98,8D,64,1A,2C
230237,DC,D2,9F,98,8D,64,24,2C
230246,2A,D3,9F,D8,8D,64,22,2C
230256,EF,D4,9F,98,8D,64,2C,2C
230267,10,D5,9F,D8,8D,64,30,2C
230277,39,D6,9F,98,8D,64,36,2C
230286,83,D7,9F,D8,8D,64,4C,2C
230297,28,D8,9F,98,8D,64,52,2C
230307,D7,D9,BF,D8,8D,64,64,2C
230316,B0,DA,BF,D8,8D,64,60,2C
230326,BC,DB,BF,98,8D,64,72,2C
230337,37,DC,BF,D8,8D,64,6E,2C
230347,B1,DD,BF,98,8D,64,72,2C
230357,BC,DE,DF,D8,8D,64,72,2C
230366,7E,DF,DF,98,8D,64,7A,2C
230377,5B,D0,DF,D8,8D,64,72,2C
230387,1C,D1,DF,98,8D,64,72,2C
230407,1A,D3,DF,D8,8D,64,76,2C
230417,E2,D4,DF,D8,8D,64,78,2C
230427,CB,D5,DF,D8,8D,64,80,2C
230437,AF,D6,DF,D8,8D,64,8E,2C
230446,5A,D7,DF,D8,8D,64,9E,2C
230457,6B,D8,DF,D8,8D,64,AC,2C
230467,AD,D9,DF,D8,8D,64,B2,2C
230477,F0,DA,DF,D8,8D,64,D0,2C
230487,4D,DB,DF,D8,8D,64,D8,2C
230497,BC,DC,DF,D8,8D,64,F8,2C
230507,D2,DD,1F,D9,8D,64,9A,2C
230517,32,DE,1F,D9,8D,64,32,2C
230526,1D,DF,DF,18,8E,64,7A,2B
230536,3F,D0,DF,18,8E,64,14,2B
230547,6E,D1,DF,18,8E,64,A4,2A
230557,37,D2,5F,18,8E,64,4A,2A
230566,0B,D3,5F,98,8E,64,C2,29
230577,5C,D4,3F,98,8E,64,5C,29
230587,B0,D5,3F,D8,8E,64,F4,28
230597,5,D6,3F,D8,8E,64,78,28
230606,C8,D7,FF,D7,8E,64,0,28
230617,47,D8,FF,D7,8E,64,86,27
230627,A2,D9,DF,97,8E,64,14,27
230637,F6,DA,DF,97,8E,64,66,26
230646,E3,DB,BF,57,8E,64,F0,25
230667,EF,DD,7F,16,8E,64,8,25
230676,4,DE,7F,16,8E,64,D2,24
230687,32,DF,5F,D6,8D,64,5A,24
230697,72,D0,5F,D6,8D,64,DC,23
230707,BB,D1,7F,95,8D,64,5A,23
230717,AF,D2,9F,95,8D,64,D0,22
230726,86,D3,7F,55,8D,64,42,22
230737,AC,D4,5F,55,8D,64,D4,21
230746,67,D5,5F,55,8D,64,5E,21
230756,7B,D6,1F,54,8D,64,6,21
230766,A2,D7,1F,14,8D,64,C0,20
230776,86,D8,FF,13,8D,64,96,20
230787,2D,D9,FF,D3,8C,64,66,20
230797,E0,DA,FF,D3,8C,64,1C,20
230806,8A,DB,DF,D2,8C,64,E4,1F
230816,43,DC,DF,D2,8C,64,C0,1F
230827,B9,DD,BF,92,8C,64,AC,1F
230836,68,DE,BF,92,8C,64,96,1F
230846,65,DF,BF,D2,8C,64,7C,1F
230857,52,D0,5F,D2,8C,64,5C,1F
230866,36,D1,5F,D2,8C,64,3C,1F
230876,92,D2,5F,D2,8C,64,30,1F
230887,26,D3,5F,D2,8C,64,0E,1F
230896,F6,D4,3F,D2,8C,64,F8,1E
230906,27,D5,3F,D2,89,64,EA,1E
230907,27,D5,3F,D2,89,64,EA,1E
230916,4,D6,3F,D2,8C,64,E4,1E
230926,FE,D7,3F,D2,8C,64,C4,1E
230937,18,D8,3F,D2,8C,64,D2,1E
230946,FB,D9,1F,92,8C,64,E6,1E
230956,15,DA,5F,93,8C,64,F4,1E
230966,2,DB,5F,93,8C,64,4,1F
230978,70,DC,5F,93,8C,64,0E,1F
230986,5B,DD,5F,93,8C,64,0A,1F
230997,2D,DE,5F,93,8C,64,1C,1F
231006,95,DF,5F,93,8C,64,28,1F
231017,6D,D0,5F,93,8C,64,30,1F
231026,24,D1,7F,93,8C,64,2C,1F
231046,F4,D3,5F,93,8C,64,20,1F
231057,58,D4,5F,93,8C,64,20,1F
231066,89,D5,5F,53,8C,64,32,1F
231076,0F,D6,5F,53,8C,64,4E,1F
231086,99,D7,5F,53,8C,64,64,1F
231097,47,D8,5F,53,8C,64,76,1F
231106,B9,D9,5F,53,8C,64,6C,1F
231117,FA,DA,5F,53,8C,64,6E,1F
231127,13,DB,5F,53,8C,64,68,1F
231136,45,DC,5F,53,8C,64,64,1F
231147,35,DD,5F,53,8C,64,5E,1F
231156,47,DE,7F,53,8C,64,60,1F
231166,E3,DF,7F,53,8C,64,56,1F
231177,98,D0,7F,53,8C,64,64,1F
231187,26,D1,7F,53,8C,64,72,1F
231196,82,D2,7F,53,8C,64,7E,1F
231206,C5,D3,5F,53,8C,64,8E,1F
231217,8C,D4,5F,13,8C,64,9A,1F
231226,96,D5,5F,13,8C,64,92,1F
231237,C5,D6,5F,13,8C,64,A8,1F
231246,78,D7,5F,13,8C,64,B4,1F
231257,9C,D8,5F,13,8C,64,C0,1F
231266,0E,D9,5F,13,8C,64,D0,1F
231277,EE,DA,7F,13,8C,64,D6,1F
231286,1B,DB,7F,13,8C,64,D2,1F
231297,2E,DC,7F,13,8C,64,E4,1F
231306,62,DD,5F,13,8C,64,F2,1F
231316,BC,DE,5F,13,8C,64,F8,1F
231317,BC,DE,5F,13,8C,64,F8,1F
231326,17,DF,5F,13,8C,64,FE,1F
231338,47,D0,5F,13,8C,64,FA,1F
231347,E5,D1,5F,13,8C,64,EE,1F
231357,99,D2,5F,13,8C,64,F6,1F
231366,3B,D3,5F,53,8C,64,FE,1F
231377,AF,D4,5F,53,8C,64,FA,1F
231386,E5,D5,5F,53,8C,64,0E,20
231397,B9,D6,5F,53,8C,64,4,20
231407,DC,D7,5F,53,8C,64,0C,20
231420,DC,D7,5F,53,8C,64,0C,20
231427,F3,D9,5F,53,8C,64,34,20
231437,52,DA,5F,53,8C,64,44,20
231446,37,DB,5F,53,8C,64,58,20
231457,C8,DC,3F,53,8C,64,62,20
231466,3B,DD,3F,53,8C,64,72,20
231477,F9,DE,3F,53,8C,64,7A,20
231486,29,DF,3F,53,8C,64,80,20
231497,41,D0,3F,53,8C,64,80,20
231506,81,D1,5F,53,8C,64,84,20
231517,42,D2,5F,53,8C,64,76,20
231526,BA,D3,5F,53,8C,64,80,20
231537,2E,D4,5F,53,8C,64,84,20
231546,58,D5,5F,53,8C,64,86,20
